Reference,Kikuyu,English
Galatians 4:15,"Kaĩ ũndũ ũcio watũmaga mũkene ũthiĩte kũ? Niĩ ndĩ mũira atĩ, korwo nĩmũngĩahotire, nĩmũngĩakũũrire maitho manyu mũũhe.","What was the blessing you enjoyed? For I testify to you that, if possible, you would have plucked out your eyes and given them to me."
Galatians 4:16,Kaĩ rĩu nduĩkĩte thũ yanyu nĩ ũndũ wa kũmũhe ũhoro ũrĩa wa ma?,"So then, have I become your enemy by telling you the truth?"
Galatians 4:17,"Andũ acio me na kĩyo magĩcaria ũrĩa mũngĩtuĩka a thiritũ yao, no ti ũndũ wa gĩtũmi kĩega. Ũrĩa mendaga nĩ kũmũtigithania na ithuĩ mũtuĩke ao, nĩgeetha mũgĩe na kĩyo gĩa kũmarũmĩrĩra.","They zealously seek you in no good way. No, they desire to alienate you, that you may seek them."
Galatians 4:18,"Nĩ wega kũgĩa na kĩyo, angĩkorwo muoroto nĩ mwega, na mwĩkage ũguo hĩndĩ ciothe to hĩndĩ ĩrĩa ndĩ hamwe na inyuĩ.","But it is always good to be zealous in a good cause, and not only when I am present with you."
Galatians 4:19,"Ciana ciakwa nyendete mũno, o inyuĩ arĩa njiguagĩra ruo ta rwa mũtumia akĩheo mwana, nginya hĩndĩ ĩrĩa Kristũ agaakorwo eyũmbĩte thĩinĩ wanyu,","My little children, of whom I am again in travail until Christ is formed in you—"
Galatians 4:20,"naarĩ korwo ndakorwo hamwe na inyuĩ ta rĩu, nĩguo ngarũrĩre mwarĩrie wakwa tondũ nĩndigĩtwo nĩ ũhoro wanyu!","but I could wish to be present with you now, and to change my tone, for I am perplexed about you."
Galatians 4:21,"Ta njĩĩrai, inyuĩ arĩa mũrenda gũkorwo mũgĩathwo nĩ watho-rĩ, kaĩ mũtooĩ ũrĩa watho uugaga?","Tell me, you that desire to be under the law, don’t you listen to the law?"
Galatians 4:22,"Nĩgũkorwo nĩ kwandĩkĩtwo atĩ, Iburahĩmu aarĩ na ariũ eerĩ, ũmwe aaciarĩtwo nĩ mũtumia ũrĩa warĩ ngombo, nake ũcio ũngĩ agaciarwo nĩ mũtumia ũrĩa ũtaarĩ ngombo.","For it is written that Abraham had two sons, one by the servant, and one by the free woman."
Galatians 4:23,Mũriũ wake wa mũtumia ũrĩa warĩ ngombo aaciarĩtwo na njĩra ya ũndũire; no mũriũ ũrĩa waciarĩtwo nĩ mũtumia ũcio ũtaarĩ ngombo aaciarĩtwo na ũndũ wa kũhingia kĩĩranĩro.,"However, the son by the servant was born according to the flesh, but the son by the free woman was born through promise."
Galatians 4:24,"Namo maũndũ macio nĩ ma ngerekano, nĩ ũndũ atumia acio marũgamĩrĩire irĩkanĩro igĩrĩ. Kĩrĩkanĩro kĩmwe nĩ gĩa Kĩrĩma gĩa Sinai nakĩo gĩciaraga ciana cia ũkombo: Nakĩo kĩgerekanĩtio na Hagari.","These things contain an allegory, for these are two covenants. One is from Mount Sinai, bearing children to bondage, which is Hagar."
Galatians 4:25,"Na rĩrĩ, Hagari arũgamĩrĩire Kĩrĩma gĩa Sinai kĩrĩa kĩrĩ kũu bũrũri wa Arabia, nake nĩwe ũgerekanĩtio na itũũra rĩa Jerusalemu ũrĩa rĩhaana ũmũthĩ, tondũ nĩatũire ũkombo-inĩ hamwe na ciana ciake.","For this Hagar is Mount Sinai in Arabia, and answers to the Jerusalem that exists now, for she is in bondage with her children."
Galatians 4:26,"No Jerusalemu, itũũra rĩrĩa rĩa kũũrĩa igũrũ, rĩtirĩ ũkombo-inĩ, na nĩrĩo nyina witũ,","But the Jerusalem that is above is free, which is the mother of us all."
Galatians 4:27,"nĩgũkorwo nĩ kwandĩkĩtwo atĩrĩ: “Kena wee mũndũ-wa-nja thata, wee ũtaciaraga ciana, tumũra kanua na wanĩrĩre, wee ũtarĩ waigua ruo rwa kũgĩa mwana; tondũ ciana cia mũndũ-wa-nja ũrĩa ũtiganĩirio nĩ nyingĩ gũkĩra cia ũrĩa ũrĩ na mũthuuri.”","For it is written, “Rejoice, you barren who don’t bear. Break out and shout, you who don’t travail. For the desolate women have more children than her who has a husband.”*"
Galatians 4:28,"Na rĩrĩ, inyuĩ ariũ na aarĩ a Ithe witũ, mũrĩ ciana cia kĩĩranĩro, o ta ũrĩa Isaaka aarĩ.","Now we, brothers, as Isaac was, are children of promise."
Galatians 4:29,"Hĩndĩ ĩyo, mũriũ ũrĩa waciarĩtwo na njĩra ya ndũire-rĩ, nĩanyariiraga mũriũ ũcio waciarĩtwo na ũndũ wa hinya wa Roho. Ũguo noguo kũhaana o na rĩu.","But as then, he who was born according to the flesh persecuted him who was born according to the Spirit, so also it is now."
Galatians 4:30,"No rĩrĩ, Maandĩko moigĩte atĩa? Moigĩte atĩrĩ, “Ingata ngombo ĩyo ya mũndũ-wa-nja na mũriũ wake, tondũ mũriũ ũcio wa mũtumia ngombo ndarĩ hĩndĩ akagayana igai hamwe na mũriũ wa mũtumia ũcio ũtarĩ ngombo.”","However, what does the Scripture say? “Throw out the servant and her son, for the son of the servant will not inherit with the son of the free woman.”*"
Galatians 4:31,"Nĩ ũndũ ũcio, ariũ na aarĩ a Ithe witũ, ithuĩ tũtirĩ ciana cia mũtumia ũcio ngombo, no tũrĩ ciana cia mũtumia ũcio ũtarĩ ngombo.","So then, brothers, we are not children of a servant, but of the free woman."
Galatians 5:1,"Kristũ nĩgũtuohora aatuohorire nĩguo tũgĩe na wĩyathi. Nĩ ũndũ ũcio, mwĩhaandei wega na mũtigetĩkĩre kuohwo icooki rĩa ũkombo rĩngĩ.","Stand firm therefore in the liberty by which Christ has made us free, and don’t be entangled again with a yoke of bondage."
Galatians 5:2,"Ta thikĩrĩriai ciugo ciakwa! Niĩ Paũlũ ngũmwĩra atĩrĩ, mũngĩtĩkĩra kũrua-rĩ, Kristũ ndangĩgĩa bata na inyuĩ o na hanini.","Behold, I, Paul, tell you that if you receive circumcision, Christ will profit you nothing."
Galatians 5:3,"Ningĩ nĩngũmwĩra o rĩngĩ atĩ mũndũ o wothe ũngĩtĩkĩra kũrua, ũcio amenye atĩ nĩagĩrĩirwo nĩ gwathĩkĩra watho ũrĩ wothe.","Yes, I testify again to every man who receives circumcision that he is a debtor to do the whole law."
Galatians 5:4,"Inyuĩ arĩa mũrageria gũtuĩka athingu nĩ ũndũ wa watho-rĩ, nĩmũtigithanĩtio na Kristũ; inyuĩ nĩmũgwĩte mũgatigana na wega wa Ngai.","You are alienated from Christ, you who desire to be justified by the law. You have fallen away from grace."
Galatians 5:5,"No ithuĩ-rĩ, tũkoragwo twĩhokete atĩ nĩtũgatuuo athingu. Ũndũ ũcio nĩguo tũkoragwo twĩrĩgĩrĩire tũrĩ na wĩtĩkio, tũhotithĩtio nĩ Roho.","For we through the Spirit, by faith wait for the hope of righteousness."
Galatians 5:6,"Nĩgũkorwo thĩinĩ wa Kristũ Jesũ, kũrua kana kwaga kũrua gũtirĩ bata. Ũndũ ũrĩa ũrĩ bata nĩ wĩtĩkio ũrĩa ũrutaga wĩra na njĩra ya wendani.","For in Christ Jesus neither circumcision nor uncircumcision amounts to anything, but faith working through love."
Galatians 5:7,Nĩmũratengʼagĩra ihenya rĩega. Nũũ wamũgiririe mũgĩtiga gũcooka gwathĩkĩra ũhoro-ũrĩa- wa-ma?,You were running well! Who interfered with you that you should not obey the truth?
Galatians 5:8,Kũringĩrĩrio kwa mũthemba ũcio gũtiumĩte kũrĩ ũrĩa wamwĩtire.,This persuasion is not from him who calls you.
Galatians 5:9,“Ndawa nini tu ya kũimbia mĩgate nĩĩtũmaga mũtu ũrĩa mũkande nayo wothe ũimbe.”,A little yeast grows through the whole lump.
Galatians 5:10,Nĩndĩhokete thĩinĩ wa Mwathani atĩ inyuĩ mũtikũgarũrũka mũgĩe na meciiria mangĩ. Ũrĩa ũramũtururia nĩwe ũkaaherithio o na angĩkorwo arĩ ũ.,"I have confidence toward you in the Lord that you will think no other way. But he who troubles you will bear his judgment, whoever he is."
Galatians 5:11,"Ariũ na aarĩ a Ithe witũ, angĩkorwo no ndĩrahunjia ũhoro wa kũrua-rĩ, ndĩrakĩnyariirwo nĩkĩ? Angĩkorwo ũguo nĩguo-rĩ, ũndũ ũrĩa ũtũmaga andũ mahĩngwo, na nĩguo ũhoro wa mũtharaba-rĩ, nĩmweherie.","But I, brothers, if I still preach circumcision, why am I still persecuted? Then the stumbling block of the cross has been removed."
Galatians 5:12,No nyende andũ acio mamũthĩĩnagia mathiĩ na mbere o nginya mehakũre.,I wish that those who disturb you would cut themselves off.
Galatians 5:13,"Inyuĩ ariũ na aarĩ a Ithe witũ, mwetirwo nĩguo mũgĩe na wĩyathi. No rĩrĩ, mũtikahũthĩre wĩyathi wanyu kũrũmagĩrĩra merirĩria ma mwĩrĩ, no handũ ha ũguo-rĩ, tungatanagĩrai inyuĩ-ene mũrĩ na wendani.","For you, brothers, were called for freedom. Only don’t use your freedom as an opportunity for the flesh, but through love be servants to one another."
Galatians 5:14,"Tondũ-rĩ, ũhoro wothe wa watho ũhingagio nĩ rĩathani rĩĩrĩ rĩmwe: “Enda mũndũ ũrĩa ũngĩ o ta ũrĩa wĩendete wee mwene.”","For the whole law is fulfilled in one word, in this: “You shall love your neighbor as yourself.”*"
Galatians 5:15,"No rĩrĩ, mũngĩrũmana mũkĩrĩĩanaga-rĩ, mwĩmenyererei mũtikaniinane inyuĩ ene.","But if you bite and devour one another, be careful that you don’t consume one another."
Galatians 5:16,"Nĩ ũndũ ũcio nguuga atĩrĩ, thiiagai mũtongoretio nĩ Roho, na mũtirĩhingagia merirĩria ma mwĩrĩ.","But I say, walk by the Spirit, and you won’t fulfill the lust of the flesh."
Galatians 5:17,"Nĩgũkorwo mwĩrĩ nĩwĩriragĩria maũndũ marĩa matangĩendwo nĩ Roho, nake Roho nĩareganaga na maũndũ marĩa meriragĩrio nĩ mwĩrĩ. Nĩ ũndũ ũcio Roho na mwĩrĩ itũũraga irũaga, na nĩkĩo mũtahotaga gwĩka ũrĩa mwendaga gwĩka.","For the flesh lusts against the Spirit, and the Spirit against the flesh; and these are contrary to one another, that you may not do the things that you desire."
Galatians 5:18,"No rĩrĩ, mũngĩtongorio nĩ Roho, inyuĩ mũtingĩkorwo mũgĩathwo nĩ watho.","But if you are led by the Spirit, you are not under the law."
Galatians 5:19,"Na rĩrĩ, maũndũ marĩa mekagwo nĩ mwĩrĩ nĩmoĩo, namo nĩ: ũmaraya, na meciiria mooru, na ũmaramari,","Now the deeds of the flesh are obvious, which are: adultery, sexual immorality, uncleanness, lustfulness,"
Galatians 5:20,"na kũhooya mĩhianano, na kũrogana, na ũthũ, na kũũgitana, na ũiru, na mangʼũrĩ, na kwĩyenda, na nyamũkano, na ngarari,","idolatry, sorcery, hatred, strife, jealousies, outbursts of anger, rivalries, divisions, heresies,"
Galatians 5:21,"gũcumĩkĩra na kũrĩĩo nĩ njoohi, na maruga marĩa mainagwo nyĩmbo iria itaagĩrĩire, o na maũndũ mangĩ ta macio. Nĩndamũkaanirie, o ta ũrĩa ndamũkaanirie hĩndĩ ya mbere, atĩ andũ arĩa mekaga maũndũ ta macio matikagaya ũthamaki wa Ngai.","envy, murders, drunkenness, orgies, and things like these; of which I forewarn you, even as I also forewarned you, that those who practice such things will not inherit God’s Kingdom."
Galatians 5:22,"No rĩrĩ, maciaro ma Roho nĩ wendani, na gĩkeno, na thayũ, na gũkirĩrĩria, na kũiguanĩra tha, na gũtugana, na kwĩhokeka,","But the fruit of the Spirit is love, joy, peace, patience, kindness, goodness, faith,†"
Galatians 5:23,"na ũhooreri, na kwĩgirĩrĩria merirĩria ma mwĩrĩ. Macio-rĩ, gũtirĩ watho wa kũgiria mekagwo.","gentleness, and self-control. Against such things there is no law."
Galatians 5:24,Nao andũ arĩa marĩ thĩinĩ wa Kristũ Jesũ nĩmambithĩtie mĩĩrĩ yao mũtĩ-igũrũ hamwe na thuti ciayo na merirĩria mayo.,Those who belong to Christ have crucified the flesh with its passions and lusts.
Galatians 5:25,"Angĩkorwo tũtũire muoyo nĩ ũndũ wa Roho-rĩ, kĩrekei tũtongoragio nĩ Roho.","If we live by the Spirit, let’s also walk by the Spirit."
Galatians 5:26,"Rekei tũtige gwĩtĩĩa, na kũũgitana, o na kũiguanagĩra ũiru.","Let’s not become conceited, provoking one another, and envying one another."
Galatians 6:1,"Ariũ na aarĩ a Ithe witũ, mũndũ angĩkorwo ahĩtĩtie-rĩ, inyuĩ arĩa mũrĩ na roho mũcookagĩrĩriei mũhooreire. No mwĩmenyererei, o na inyuĩ mũtikae kũgerio.","Brothers, even if a man is caught in some fault, you who are spiritual must restore such a one in a spirit of gentleness, looking to yourself so that you also aren’t tempted."
Galatians 6:2,"Teithanagiai mũndũ na ũrĩa ũngĩ maũndũ marĩa mamũritũhagĩra, na mweka ũguo-rĩ, nĩmũrĩhingagia watho wa Kristũ.","Bear one another’s burdens, and so fulfill the law of Christ."
Galatians 6:3,"Mũndũ angĩĩciiria atĩ we nĩ wa bata hĩndĩ ĩrĩa atarĩ kĩene-rĩ, nĩ kwĩheenia areheenia.","For if a man thinks himself to be something when he is nothing, he deceives himself."
Galatians 6:4,"O mũndũ nĩarorage wĩra wake mwene. Hĩndĩ ĩyo no ahote kwĩraha, atekwĩiganania na mũndũ ũngĩ,","But let each man examine his own work, and then he will have reason to boast in himself, and not in someone else."
Galatians 6:5,nĩgũkorwo o mũndũ no nginya akuue mũrigo wake.,For each man will bear his own burden.
Galatians 6:6,Mũndũ o wothe ũrĩa ũrutagwo ũhoro wa Ngai nĩagayanage indo ciothe iria njega na mũmũruti.,But let him who is taught in the word share all good things with him who teaches.
Galatians 6:7,Mũtikanaheenio: Ngai ndangĩnyũrũrio. Kĩrĩa mũndũ ahaandaga no kĩo agethaga.,"Don’t be deceived. God is not mocked, for whatever a man sows, that he will also reap."
Galatians 6:8,"Mũndũ ũrĩa ũhaandaga maũndũ ma gũkenia merirĩria ma mwĩrĩ-rĩ, ũcio akaagetha kwanangĩka kũrĩa kuumanaga na maũndũ macio. No ũrĩa ũhaandaga maũndũ ma gũkenia Roho-rĩ, ũcio akaagetha muoyo wa tene na tene ũrĩa uumanaga na Roho.",For he who sows to his own flesh will from the flesh reap corruption. But he who sows to the Spirit will from the Spirit reap eternal life.
Galatians 6:9,"Ningĩ tũtikanogio nĩ gwĩka wega, nĩgũkorwo ihinda rĩrĩa rĩagĩrĩru rĩakinya nĩtũkaagetha magetha twaga gũkua ngoro.","Let’s not be weary in doing good, for we will reap in due season if we don’t give up."
Galatians 6:10,"Na nĩ ũndũ ũcio, rĩrĩa rĩothe twagĩa na ihinda rĩagĩrĩru, nĩtwĩkage andũ othe maũndũ mega, na makĩria twĩkage wega andũ arĩa marĩ a nyũmba ya arĩa metĩkĩtie.","So then, as we have opportunity, let’s do what is good toward all men, and especially toward those who are of the household of the faith."
Galatians 6:11,Onei ũrĩa ndĩramwandĩkĩra marũa maya na ndemwa nene na guoko gwakwa mwene!,See with what large letters I write to you with my own hand.
Galatians 6:12,"Andũ acio mendaga kwĩonania atĩ nĩagĩrĩru makĩonwo-rĩ, nĩo maramũringĩrĩria atĩ mũrue. Mekaga ũguo no geetha matikanyariirwo nĩ ũndũ wa mũtharaba wa Kristũ.","As many as desire to make a good impression in the flesh compel you to be circumcised, just so they may not be persecuted for the cross of Christ."
Galatians 6:13,"O na acio maruaga matiathĩkagĩra watho, no nĩmendaga inyuĩ mũrue nĩguo metĩĩage nĩ ũndũ wa mĩĩrĩ yanyu.","For even they who receive circumcision don’t keep the law themselves, but they desire to have you circumcised, so that they may boast in your flesh."
Galatians 6:14,"No niĩ-rĩ, ndĩroaga gwĩtĩĩa, tiga o ndĩtĩĩire nĩ ũndũ wa mũtharaba wa Mwathani witũ Jesũ Kristũ, na nĩ ũndũ waguo-rĩ, maũndũ ma thĩ nĩmambĩtwo mũtĩ-igũrũ nĩguo mehere harĩ niĩ, na niĩ ngaambwo harĩ maũndũ ma thĩ nĩguo njehere harĩ mo.","But far be it from me to boast except in the cross of our Lord Jesus Christ, through which the world has been crucified to me, and I to the world."
Galatians 6:15,Kũrua kana kwaga kũrua gũtirĩ bata; kĩrĩa kĩrĩ bata nĩ mũndũ agarũrũke atuĩke kĩũmbe kĩerũ.,"For in Christ Jesus neither is circumcision anything, nor uncircumcision, but a new creation."
Galatians 6:16,"Thayũ na kũiguĩrwo tha kũrogĩa na andũ arĩa marũmagĩrĩra wathani ũyũ, o hamwe na andũ a Isiraeli arĩa a Ngai.","As many as walk by this rule, peace and mercy be on them, and on God’s Israel."
Galatians 6:17,"Ngĩrĩkĩrĩria nguuga atĩrĩ, gũtikagĩe mũndũ o na ũrĩkũ ũkũndehere thĩĩna, nĩgũkorwo nĩnjoretwo njoro cia Jesũ mwĩrĩ-inĩ wakwa.","From now on, let no one cause me any trouble, for I bear the marks of the Lord Jesus branded on my body."
Galatians 6:18,"Wega wa Mwathani witũ Jesũ Kristũ ũrogĩa na maroho manyu, inyuĩ ariũ na aarĩ a Ithe witũ. Ameni.","The grace of our Lord Jesus Christ be with your spirit, brothers. Amen."
