Reference,Kikuyu,English
2 Corinthians 5:8,"Nguuga atĩrĩ, nĩ tũrĩ na ũũmĩrĩru atĩ ũndũ ũrĩa tũngĩenda nĩ tũkorwo tũtarĩ mwĩrĩ-inĩ ũyũ, no tũkorwo tũrĩ mũciĩ hamwe na Mwathani.","We are courageous, I say, and are willing rather to be absent from the body and to be at home with the Lord."
2 Corinthians 5:9,"Nĩ ũndũ ũcio, nĩtũgeragia na kĩyo muoroto witũ ũtuĩke wa kũmũkenia, twakorwo tũrĩ mwĩrĩ-inĩ ũyũ witũ o na kana twakorwo tuumĩte thĩinĩ waguo.","Therefore also we make it our aim, whether at home or absent, to be well pleasing to him."
2 Corinthians 5:10,"Nĩgũkorwo no nginya ithuothe tũkaarũgama mbere ya gĩtĩ gĩa ciira gĩa Kristũ, nĩguo o mũndũ akaaheo kĩrĩa kĩmwagĩrĩire kũringana na maũndũ marĩa aaneka arĩ thĩinĩ wa mwĩrĩ, marĩ mega kana marĩ mooru.","For we must all be revealed before the judgment seat of Christ that each one may receive the things in the body according to what he has done, whether good or bad."
2 Corinthians 5:11,"Kuona atĩ nĩtũmenyete ũrĩa Mwathani aagĩrĩirwo nĩ gwĩtigĩrwo-rĩ, nĩkĩo tũgeragia kũringĩrĩria andũ. Ũrĩa tũtariĩ nĩ ũndũ ũĩkaine wega nĩ Ngai, na nĩngwĩhoka atĩ o na nĩũĩkaine wega ngoro-inĩ cianyu.","Knowing therefore the fear of the Lord, we persuade men, but we are revealed to God, and I hope that we are revealed also in your consciences."
2 Corinthians 5:12,"Tikũgeria tũrageria kwĩgaathĩrĩria harĩ inyuĩ rĩngĩ, no nĩ mweke tũramũhe wa kwĩraha nĩ ũndũ witũ, nĩguo mũhotage gũcookeria arĩa merahaga na maũndũ marĩa monagwo na maitho gũkĩra marĩa marĩ ngoro-inĩ.","For we are not commending ourselves to you again, but speak as giving you occasion of boasting on our behalf, that you may have something to answer those who boast in appearance and not in heart."
2 Corinthians 5:13,"Tũngĩkorwo nĩkũgũrũka tũgũrũkĩte-rĩ, tũgũrũkĩte nĩ ũndũ wa Ngai; na tũngĩkorwo meciiria maitũ nĩ mega-rĩ, tũhaana ũguo nĩ ũndũ wanyu.","For if we are beside ourselves, it is for God. Or if we are of sober mind, it is for you."
2 Corinthians 5:14,"Nĩgũkorwo wendo wa Kristũ nĩguo ũtũringagĩrĩria, tondũ nĩtũmenyete wega atĩ mũndũ ũmwe nĩwe wakuire nĩ ũndũ wa andũ othe, na nĩ ũndũ ũcio-rĩ, andũ othe nĩmakuire.","For the love of Christ compels us; because we judge thus: that one died for all, therefore all died."
2 Corinthians 5:15,"Nake aakuire nĩ ũndũ wa andũ othe, nĩgeetha arĩa matũũraga muoyo matigacooke gũtũũra muoyo nĩ ũndũ wao ene, no matũũre nĩ ũndũ wa ũcio wakuire nĩ ũndũ wao na agĩcooka akĩriũka.","He died for all, that those who live should no longer live to themselves, but to him who for their sakes died and rose again."
2 Corinthians 5:16,"Nĩ ũndũ ũcio, kuuma rĩu tũtigũcooka gũtua ũhoro wa mũndũ na njĩra ya kĩ-mwĩrĩ. O na gwatuĩka kũrĩ hĩndĩ tuonaga Kristũ na njĩra ĩyo-rĩ, rĩu tũtiĩkaga ũguo.","Therefore we know no one according to the flesh from now on. Even though we have known Christ according to the flesh, yet now we know him so no more."
2 Corinthians 5:17,"Nĩ ũndũ ũcio, mũndũ o wothe angĩkorwo arĩ thĩinĩ wa Kristũ-rĩ, nĩatuĩkĩte kĩũmbe kĩerũ; maũndũ ma tene nĩmathirĩte, nĩmookĩte mangĩ merũ!","Therefore if anyone is in Christ, he is a new creation. The old things have passed away. Behold,† all things have become new."
2 Corinthians 5:18,"Maũndũ maya mothe moimaga kũrĩ Ngai, ũrĩa watũiguithanirie nake we mwene thĩinĩ wa Kristũ, na agĩtũhe ũtungata ũcio wa ũiguithanio:","But all things are of God, who reconciled us to himself through Jesus Christ, and gave to us the ministry of reconciliation;"
2 Corinthians 5:19,"atĩrĩ, Ngai arĩ thĩinĩ wa Kristũ nĩwe wĩĩiguithanagĩria thĩ kũrĩ we mwene, ategũtarĩra andũ mehia mao. Nake nĩatwĩhokeire ndũmĩrĩri ĩyo ya ũiguithanio.","namely, that God was in Christ reconciling the world to himself, not reckoning to them their trespasses, and having committed to us the word of reconciliation."
2 Corinthians 5:20,"Nĩ ũndũ ũcio ithuĩ tũrĩ abarũthi matũmĩtwo a kwarĩrĩria Kristũ, o taarĩ Ngai ũrathaithana na tũnua twitũ. Twamũthaitha handũ-inĩ ha Kristũ atĩrĩ: Ĩtĩkĩrai kũiguithanio na Ngai.","We are therefore ambassadors on behalf of Christ, as though God were entreating by us: we beg you on behalf of Christ, be reconciled to God."
2 Corinthians 5:21,"Ngai nĩatũmire ũcio ũtaarĩ na wĩhia atuĩke mwĩhia nĩ ũndũ witũ, nĩgeetha thĩinĩ wake tũtuĩke ũthingu wa Ngai.","For him who knew no sin he made to be sin on our behalf, so that in him we might become the righteousness of God."
2 Corinthians 6:1,"Tondũ tũrĩ aruti a wĩra hamwe na Ngai-rĩ, nĩtũkũmũringĩrĩria mũtikae kwamũkĩra wega wa Ngai o ũguo tũhũ.","Working together, we entreat also that you do not receive the grace of God in vain."
2 Corinthians 6:2,"Nĩgũkorwo ekuuga atĩrĩ, “Hĩndĩ ya gwĩtĩkĩrĩka-rĩ, nĩndagũthikĩrĩirie, naguo mũthenya wa kũhonokanio-rĩ, nĩndagũteithirie.” Atĩrĩrĩ-i, rĩĩrĩ nĩrĩo ihinda rĩa gwĩtĩkĩrĩka nĩ Ngai, naguo ũyũ nĩguo mũthenya wa kũhonokanio.","For he says, “At an acceptable time I listened to you. In a day of salvation I helped you.”* Behold, now is the acceptable time. Behold, now is the day of salvation."
2 Corinthians 6:3,"Ithuĩ-rĩ, tũtitũmaga hagĩe na ũndũ ũngĩhĩnga mũndũ nĩguo ũtungata witũ ndũkonerwo mahĩtia.","We give no occasion of stumbling in anything, that our service may not be blamed,"
2 Corinthians 6:4,"Aca, ithuĩ tũrĩ ta ndungata cia Ngai nĩtwĩgathagĩrĩria maũndũ-inĩ mothe: nĩ ũndũ wa kũũmĩrĩria maũndũ maingĩ; na gũkirĩrĩria mathĩĩna na moritũ, na mĩtangĩko;","but in everything commending ourselves as servants of God: in great endurance, in afflictions, in hardships, in distresses,"
2 Corinthians 6:5,"na ũndũ wa kũhũũrwo, na kuohwo njeera, na kũreherwo ngũĩ; na kũruta wĩra mũritũ, na kũũrwo nĩ toro ũtukũ, na ngʼaragu;","in beatings, in imprisonments, in riots, in labors, in watchings, in fastings,"
2 Corinthians 6:6,"ningĩ nĩ ũndũ wa gũtũũra na ũthingu, na ũtaũku, na gũkirĩrĩria, na gũtugana thĩinĩ wa Roho Mũtheru, na kũgĩa na wendani ũtarĩ na ũhinga;","in pureness, in knowledge, in perseverance, in kindness, in the Holy Spirit, in sincere love,"
2 Corinthians 6:7,"o na kwaria ũhoro wa ma, na gũkorwo tũrĩ na hinya wa Ngai; nĩgũkorwo tũnyiitĩte indo cia mbaara cia ũthingu guoko-inĩ kwa ũrĩo na kwa ũmotho;","in the word of truth, in the power of God, by the armor of righteousness on the right hand and on the left,"
2 Corinthians 6:8,"rĩmwe tũheagwo gĩtĩĩo, na rĩrĩa rĩngĩ tũgaconorwo, rĩmwe tũgacuukĩrwo maũndũ mooru na rĩngĩ mega; ningĩ o na tũrĩ andũ a ma, tũgatuuo a maheeni;","by glory and dishonor, by evil report and good report, as deceivers and yet true,"
2 Corinthians 6:9,"rĩmwe tũgatuuo nĩtũũĩkaine, no rĩrĩa rĩngĩ tũgatuuo ta tũtoĩkaine; ningĩ tũkahaana ta tũraakua, no tũrĩ o muoyo; tũhũũragwo, no tũtiũragagwo;","as unknown and yet well known, as dying and behold—we live, as punished and not killed,"
2 Corinthians 6:10,"o na tũngĩonwo ta tũrĩ na kĩeha, ithuĩ tũkoragwo tũkenete hĩndĩ ciothe; tuonekaga tũrĩ athĩĩni, no nĩtũtuaga andũ aingĩ itonga; tũtuagwo ta tũtarĩ kĩndũ, no indo ciothe nĩ ciitũ.","as sorrowful yet always rejoicing, as poor yet making many rich, as having nothing and yet possessing all things."
2 Corinthians 6:11,"Akorinitho aya, tũramwarĩria hatarĩ ũndũ tũkũmũhitha, na tũkamũhingũrĩra ngoro ciitũ biũ.","Our mouth is open to you, Corinthians. Our heart is enlarged."
2 Corinthians 6:12,Ithuĩ nĩtũmuonetie wendo witũ kũna no inyuĩ mũtiratuonia wendo wanyu.,"You are not restricted by us, but you are restricted by your own affections."
2 Corinthians 6:13,"O ta ũguo tũmwĩkĩte- rĩ, ndĩramwarĩria ta ciana ciakwa, o na inyuĩ hingũrai ngoro cianyu biũ.",Now in return—I speak as to my children—you also open your hearts.
2 Corinthians 6:14,"Mũtikae kuohanio na arĩa matetĩkĩtie ta mwĩkĩrĩtwo icooki rĩmwe nao. Tondũ-rĩ, ũthingu na waganu ingĩgwatanĩra atĩa? Kana ũtheri na nduma-rĩ, ingĩgĩa na ngwatanĩro ĩrĩkũ?","Don’t be unequally yoked with unbelievers, for what fellowship do righteousness and iniquity have? Or what fellowship does light have with darkness?"
2 Corinthians 6:15,"Kristũ na Beliali-rĩ, marĩ na ũiguano ũrĩkũ? Nake mũndũ ũrĩa wĩtĩkĩtie na ũrĩa ũtetĩkĩtie-rĩ, marĩ na ngwatanĩro ĩrĩkũ?",What agreement does Christ have with Belial? Or what portion does a believer have with an unbeliever?
2 Corinthians 6:16,"Hekarũ ya Ngai yakĩhota atĩa kũiguana na mĩhianano? Nĩgũkorwo ithuĩ nĩ ithuĩ hekarũ ya Ngai ũrĩa ũrĩ muoyo. O ta ũrĩa Ngai oigĩte atĩrĩ: “Nĩndĩrĩtũũranagia nao, na njeerage gatagatĩ-inĩ kao, nduĩke Ngai wao, nao matuĩke andũ akwa.”","What agreement does a temple of God have with idols? For you are a temple of the living God. Even as God said, “I will dwell in them and walk in them. I will be their God and they will be my people.”*"
2 Corinthians 6:17,"“Nĩ ũndũ ũcio-rĩ, umai kũrĩ o na mwĩyamũranie nao, ũguo nĩguo Mwathani ekuuga. Mũtikahutie kĩndũ kĩrĩ thaahu, na niĩ nĩngũmwamũkĩra.”","Therefore “ ‘Come out from among them, and be separate,’ says the Lord. ‘Touch no unclean thing. I will receive you.*"
2 Corinthians 6:18,"“Nĩngũtuĩka Ithe wanyu, na inyuĩ mũtuĩke ariũ akwa na aarĩ akwa, ũguo nĩguo Mwathani-Mwene-Hinya-Wothe ekuuga.”","I will be to you a Father. You will be to me sons and daughters,’ says the Lord Almighty.”*"
2 Corinthians 7:1,"Arata akwa endwa, kuona atĩ nĩtwĩrĩirwo maũndũ macio-rĩ, nĩtwĩtheriei, tũtigane na ũndũ o wothe ũrĩa ũthũkagia mũndũ mwĩrĩ na roho, na tũhingagie ũhoro wa ũtheru nĩ ũndũ wa gwĩtigĩra Ngai.","Having therefore these promises, beloved, let’s cleanse ourselves from all defilement of flesh and spirit, perfecting holiness in the fear of God."
2 Corinthians 7:2,"Atĩrĩrĩ, tũhei handũ ngoro-inĩ cianyu. Tũtirĩ mũndũ o na ũrĩkũ tũhĩtĩirie, na tũtirĩ mũndũ o na ũrĩkũ tũthũkĩtie, na gũtirĩ mũndũ o na ũrĩkũ tũhinyĩrĩirie.",Open your hearts to us. We wronged no one. We corrupted no one. We took advantage of no one.
2 Corinthians 7:3,"Ndiroiga ũguo nĩguo ndĩmũtuĩre; nĩnjugĩte rĩngĩ atĩ mũrĩ na handũ thĩinĩ wa ngoro ciitũ, kuona atĩ tũgũtũũra muoyo kana tũkuanĩre na inyuĩ.","I say this not to condemn you, for I have said before that you are in our hearts to die together and live together."
2 Corinthians 7:4,"Ndĩ na ũũmĩrĩru mũnene ngĩmwarĩria; nĩndĩĩrahaga mũno nĩ ũndũ wanyu. Mathĩĩna-inĩ maitũ mothe, nĩngoragwo nyũmĩrĩirie mũno, na gĩkeno gĩakwa gĩgakĩrĩrĩria.",Great is my boldness of speech toward you. Great is my boasting on your behalf. I am filled with comfort. I overflow with joy in all our affliction.
2 Corinthians 7:5,"Nĩgũkorwo rĩrĩa twakinyire Makedonia, mwĩrĩ ũyũ witũ ndwagĩire na kĩhurũko, no gũthĩĩnio twathĩĩnagio o harĩa hothe twathiiaga; kũu nja kwarĩ na ngũĩ, na ngoro-inĩ ciitũ twarĩ na guoya.","For even when we had come into Macedonia, our flesh had no relief, but we were afflicted on every side. Fightings were outside. Fear was inside."
2 Corinthians 7:6,"No Ngai ũrĩa ũhooragĩria arĩa makuĩte ngoro, nĩatũhooreririe nĩ ũndũ wa gũũka gwa Tito,","Nevertheless, he who comforts the lowly, God, comforted us by the coming of Titus,"
2 Corinthians 7:7,"na to ũndũ wa gũũka gwake gwiki, no ningĩ nĩ ũndũ wa ũhoorerania ũrĩa mwamũheete. Nĩatũheire ũhoro wa ũrĩa mwendaga kũnyona, na kĩeha kĩnene kĩrĩa mũrĩ nakĩo, o na ũrĩa mwĩtangaga mũno nĩ ũndũ wakwa; nĩ ũndũ ũcio gĩkeno gĩakwa gĩkĩongerereka gũkĩra mbere.","and not by his coming only, but also by the comfort with which he was comforted in you while he told us of your longing, your mourning, and your zeal for me, so that I rejoiced still more."
2 Corinthians 7:8,"O na ingĩkorwo nĩndatũmire mũgĩe na kĩeha nĩ ũndũ wa marũa makwa-rĩ, ndikwĩrira. O na gũkorwo kũrĩ hĩndĩ nderirire nĩ ũndũ ũcio-rĩ, nguona atĩ marũa makwa nĩmamũiguithirie kĩeha, no nĩ gwa kahinda o kanini,","For though I grieved you with my letter, I do not regret it, though I did regret it. For I see that my letter made you grieve, though just for a while."
2 Corinthians 7:9,"no rĩu ndĩ na gĩkeno, ti tondũ nĩmwaiguithirio kĩeha, no nĩ tondũ kĩeha kĩanyu nĩgĩatũmire mũhere. Nĩgũkorwo mwagĩire na kĩeha o ta ũrĩa Ngai endaga, na nĩ ũndũ ũcio ithuĩ tũtirĩ ũndũ mũũru o na ũmwe twamwĩkire.","I now rejoice, not that you were grieved, but that you were grieved to repentance. For you were grieved in a godly way, that you might suffer loss by us in nothing."
2 Corinthians 7:10,"Kĩeha kĩrĩa kiumanĩte kũrĩ Ngai kĩrehaga ũhoro wa kũhera kũrĩa gũtũmaga andũ mahonoke, na gũtirĩ wĩriraga gwĩka ũguo, no kĩeha kĩa maũndũ ma thĩ kĩrehaga gĩkuũ.","For godly sorrow produces repentance leading to salvation, which brings no regret. But the sorrow of the world produces death."
2 Corinthians 7:11,"Atĩrĩrĩ, ta kĩonei kĩeha kĩu kiumanĩte na Ngai kĩrĩa gĩciarĩte thĩinĩ wanyu: nĩgĩtũmĩte mũgĩe na kĩyo kĩnene, o na wendo mũnene wa gwĩkũũra, na gwakanwo nĩ ngoro, na kĩmako, na kwĩrirĩria kũnene, na kwĩrũmbũiya, o na wetereri wa kuona atĩ kĩhooto nĩkĩahingio. Maũndũ-inĩ mothe-rĩ, nĩmwĩonanĩtie inyuĩ ene atĩ mũtirĩ na ũcuuke ũndũ-inĩ ũyũ.","For behold, this same thing, that you were grieved in a godly way, what earnest care it worked in you. Yes, what defense, indignation, fear, longing, zeal, and vindication! In everything you demonstrated yourselves to be pure in the matter."
2 Corinthians 7:12,"Nĩ ũndũ ũcio, o na gwatuĩka nĩndamwandĩkĩire marũa-rĩ, ndiamaandĩkire nĩ ũndũ wa mũndũ ũrĩa wehĩtie, kana nĩ ũndũ wa ũrĩa wahĩtĩirio, no nĩgeetha mũhote kũmenya inyuĩ ene mũrĩ mbere ya Ngai ũrĩa mwĩheanĩte nĩ ũndũ witũ.","So although I wrote to you, I wrote not for his cause that did the wrong, nor for his cause that suffered the wrong, but that your earnest care for us might be revealed in you in the sight of God."
2 Corinthians 7:13,"Maũndũ maya mothe-rĩ, nĩmo matũmĩte tũũmĩrĩrio. O ũndũ ũmwe na kũũmĩrĩrio gwitũ-rĩ, makĩria nĩtwakenire nĩ ũndũ wa kuona ũrĩa Tito aakenete, tondũ roho wake nĩwekĩrĩtwo hinya nĩ inyuĩ inyuothe.","Therefore we have been comforted. In our comfort we rejoiced the more exceedingly for the joy of Titus, because his spirit has been refreshed by you all."
2 Corinthians 7:14,"Nĩnderahĩire Tito nĩ ũndũ wanyu, na inyuĩ mũtianjonorire. No o ta ũrĩa maũndũ mothe marĩa twamwĩrire maarĩ ma ma-rĩ, noguo kwĩraha gwitũ nĩ ũndũ wanyu harĩ Tito o nakuo gũtuĩkĩte ũhoro wa ma.","For if in anything I have boasted to him on your behalf, I was not disappointed. But as we spoke all things to you in truth, so our glorying also which I made before Titus was found to be truth."
2 Corinthians 7:15,"Naguo wendo ũrĩa amwendete naguo nĩũkĩrĩrĩirie kũneneha aaririkana ũrĩa inyuothe mwaathĩkire, na ũrĩa mwamwamũkĩrire mũrĩ na gwĩtigĩra na kũinaina.","His affection is more abundantly toward you, while he remembers all of your obedience, how with fear and trembling you received him."
2 Corinthians 7:16,Ndĩ na gĩkeno tondũ rĩu ndĩ na mwĩhoko mũkinyanĩru thĩinĩ wanyu.,I rejoice that in everything I am confident concerning you.
2 Corinthians 8:1,"Na rĩrĩ, ariũ na aarĩ a Ithe witũ, nĩtũkwenda mũmenye ũhoro wa Wega wa Ngai ũrĩa aheanĩte makanitha-inĩ ma Makedonia.","Moreover, brothers, we make known to you the grace of God which has been given in the assemblies of Macedonia,"
2 Corinthians 8:2,"Hĩndĩ ĩrĩa andũ acio maageririo na magerio manene-rĩ, gĩkeno kĩao kĩnene na ũthĩĩni wao mũkĩru nĩciatũmire maingĩhĩrwo nĩ ũtaana mũnene.","how in a severe ordeal of affliction, the abundance of their joy and their deep poverty abounded to the riches of their generosity."
2 Corinthians 8:3,"Nĩgũkorwo niĩ ndĩ mũira atĩ maaheanire indo o ta ũrĩa maahotire, o na makĩruta makĩria ma ũrĩa mangĩahotire, nĩ ũndũ wa kwĩyendera kwao.","For according to their power, I testify, yes and beyond their power, they gave of their own accord,"
2 Corinthians 8:4,Nao magĩtũthaitha na hinya mũno metĩkĩrio kũgwatanĩra ũhoro-inĩ wa gũteithia andũ arĩa aamũre.,begging us with much entreaty to receive this grace and the fellowship in the service to the saints.
2 Corinthians 8:5,"Magĩĩka ũndũ ũcio matiawĩkire ta ũrĩa twerĩgĩrĩire, no maambire kwĩheana o ene kũrĩ Mwathani o na kũrĩ ithuĩ, kũringana na ũrĩa Ngai endete.","This was not as we had expected, but first they gave their own selves to the Lord, and to us through the will of God."
2 Corinthians 8:6,"Nĩ ũndũ ũcio nĩtwaringĩrĩirie Tito, kuona atĩ nĩwe wambĩrĩirie ũndũ ũcio, atuĩke wa kũrĩĩkia ũndũ ũcio wa ũtugi wanyu.","So we urged Titus, that as he had made a beginning before, so he would also complete in you this grace."
2 Corinthians 8:7,"O ta ũrĩa mũgaacagĩra harĩ maũndũ mothe, nĩmo gwĩtĩkia, na ũhoro wa kwaria, na wa ũmenyo, na thĩinĩ wa kĩyo gĩkinyanĩru, o na wa wendo wanyu harĩ ithuĩ-rĩ, kĩingĩhiei wega ũyũ wa gũtugana o naguo.","But as you abound in everything—in faith, utterance, knowledge, all earnestness, and in your love to us—see that you also abound in this grace."
2 Corinthians 8:8,"Ti kũmwatha ndĩramwatha, no ndĩrenda kũgeria wendani wanyu, nyone ũrĩa ũrĩ wa ma ngĩũgerekania na kĩyo kĩa andũ arĩa angĩ.","I speak not by way of commandment, but as proving through the earnestness of others the sincerity also of your love."
2 Corinthians 8:9,"Nĩgũkorwo nĩmũũĩ ũhoro wa wega wa Mwathani witũ Jesũ Kristũ atĩ, o na gũtuĩka aarĩ gĩtonga, nĩatuĩkire mũthĩĩni nĩ ũndũ wanyu, nĩgeetha inyuĩ mũtuĩke itonga na ũndũ wa ũrĩa aathĩĩnĩkĩte.","For you know the grace of our Lord Jesus Christ, that though he was rich, yet for your sakes he became poor, that you through his poverty might become rich."
2 Corinthians 8:10,"Ha ũhoro ũyũ-rĩ, mataaro makwa ma ũndũ ũrĩa ũmwagĩrĩire makĩria nĩ atĩrĩ: Mwaka ũcio ũrathirire nĩ inyuĩ mwarĩ a mbere, na to ũndũ wa kũheana gwiki, no o na nĩ ũndũ wa kwĩrirĩria gwĩka ũguo.","I give advice in this: it is expedient for you who were the first to start a year ago, not only to do, but also to be willing."
2 Corinthians 8:11,"Rĩu-rĩ, kĩrĩĩkiei wĩra ũcio, nĩgeetha kĩyo kĩanyu kĩa wendo wa gwĩka ũguo kĩiganane na kũrĩĩkia kwanyu kwa ũndũ ũcio, kũringana na kĩrĩa mũrĩ nakĩo.","But now complete the doing also, that as there was the readiness to be willing, so there may be the completion also out of your ability."
2 Corinthians 8:12,"Mũndũ angĩkorwo arĩ na wendo, kĩheo kĩu nĩgĩtĩkĩrĩku kũringana na ũrĩa mũndũ arĩ na indo, ti kũringana na ũrĩa aciagĩte.","For if the readiness is there, it is acceptable according to what you have, not according to what you don’t have."
2 Corinthians 8:13,"Kwĩrirĩria gwitũ ti amwe mahũthĩrio mũrigo na inyuĩ mũhinyĩrĩrio, no nĩgeetha andũ othe maigananio.","For this is not that others may be eased and you distressed,"
2 Corinthians 8:14,"Ihinda rĩĩrĩ mũingĩhĩtie indo-rĩ, nĩigũteithia wagi wao, nĩgeetha rĩrĩa magaakorwo na indo o nao magaateithia wagi wanyu. Hĩndĩ ĩyo andũ othe nĩmakaigananio,","but for equality. Your abundance at this present time supplies their lack, that their abundance also may become a supply for your lack, that there may be equality."
2 Corinthians 8:15,"o ta ũrĩa kwandĩkĩtwo atĩrĩ: “Mũndũ ũrĩa wonganĩtie nyingĩ, ndarĩ kĩndũ aatigĩirio; nake ũrĩa wonganirie nini, ndarĩ kĩndũ aagire.”","As it is written, “He who gathered much had nothing left over, and he who gathered little had no lack.”*"
2 Corinthians 8:16,"Nĩngũcookeria Ngai ngaatho, ũrĩa wekĩrire ngoro-inĩ ya Tito ũhoro wa kũmũrũmbũiya o ta ũrĩa niĩ ndĩ na ũhoro ũcio.","But thanks be to God, who puts the same earnest care for you into the heart of Titus."
2 Corinthians 8:17,"Nĩgũkorwo Tito to mathaithana maitũ aamũkĩrire, no nĩegũũka kũrĩ inyuĩ arĩ na kĩyo kĩnene nĩ ũndũ wa kwĩyendera gwake.","For he indeed accepted our exhortation, but being himself very earnest, he went out to you of his own accord."
2 Corinthians 8:18,O na nĩtũgũtũma Tito marĩ hamwe na mũrũ wa Ithe witũ ũrĩa ũrĩ na ngumo njega makanitha-inĩ mothe nĩ ũndũ wa ũrĩa atungatagĩra Ũhoro-ũrĩa- Mwega.,We have sent together with him the brother whose praise in the Good News is known throughout all the assemblies.
2 Corinthians 8:19,"Makĩria ma ũguo, nĩwe wathuurirwo nĩ makanitha nĩguo atwarane na ithuĩ ũhoro-inĩ wa mũhothi ũcio wa ũtaana, o ũcio tũrutagĩra wĩra nĩguo tũgoocithie Mwathani we mwene, na tuonanie kĩyo kĩrĩa tũrĩ nakĩo gĩa kwenda gũteithia.","Not only so, but he was also appointed by the assemblies to travel with us in this grace, which is served by us to the glory of the Lord himself, and to show our readiness."
2 Corinthians 8:20,Nĩtũrageria mũno kweherera ũndũ o wothe ũngĩtũma tũrutwo mahĩtia rĩrĩa tũkũramata kĩheo gĩkĩ kĩheanĩtwo na ũtaana.,"We are avoiding this, that any man should blame us concerning this abundance which is administered by us."
2 Corinthians 8:21,"Nĩgũkorwo nĩtũrerutanĩria gwĩka maũndũ marĩa mangĩonwo magĩrĩire mbere ya Mwathani, na to harĩ we wiki, no o na ningĩ monwo marĩ magĩrĩru nĩ andũ o nao.","Having regard for honorable things, not only in the sight of the Lord, but also in the sight of men."
2 Corinthians 8:22,"Ningĩ hamwe nao, nĩtũgũtũma mũrũ wa Ithe witũ ũngĩ, ũrĩa tuonete maita maingĩ na njĩra nyingĩ atĩ arĩ na kĩyo, o na arĩ nakĩo makĩria nĩ ũndũ wa mwĩhoko wake mũnene harĩ inyuĩ.","We have sent with them our brother whom we have many times proved earnest in many things, but now much more earnest, by reason of the great confidence which he has in you."
2 Corinthians 8:23,"Naguo ũhoro wa Tito-rĩ, nĩ mũthiritũ wakwa ũrĩa tũrutithanagia wĩra nake nĩ ũndũ wanyu; na ha ũhoro ũkoniĩ ariũ a Ithe witũ-rĩ, o nĩ atũmwo a makanitha na monanagia ũgooci wa Kristũ.","As for Titus, he is my partner and fellow worker for you. As for our brothers, they are the apostles of the assemblies, the glory of Christ."
2 Corinthians 8:24,"Tondũ ũcio oniai andũ acio ũira wa wendani wanyu, na gĩtũmi kĩrĩa gĩtũmaga twĩrahe nĩ ũndũ wanyu nĩguo makanitha mone ũndũ ũcio.","Therefore show the proof of your love to them before the assemblies, and of our boasting on your behalf."
2 Corinthians 9:1,"Na rĩrĩ, ndikuona harĩ bata ndĩmwandĩkĩre ũhoro wa ũteithio ũrĩa wagĩrĩire kũheo andũ arĩa aamũre.","It is indeed unnecessary for me to write to you concerning the service to the saints,"
2 Corinthians 9:2,"Nĩgũkorwo nĩnjũũĩ kĩyo kĩanyu gĩa kwenda gũteithia, na nĩngoretwo ngĩĩrahĩra ũndũ ũcio kũrĩ andũ a Makedonia, ngameera atĩ kuuma mwaka ũcio ũrathirire, inyuĩ andũ a Akaia mũtũire mwĩhaarĩirie kũheana; na kĩyo kĩu kĩanyu nĩkĩo kĩarahũrĩte aingĩ ao.","for I know your readiness, of which I boast on your behalf to those of Macedonia, that Achaia has been prepared for the past year. Your zeal has stirred up very many of them."
2 Corinthians 9:3,"No nĩngũtũma ariũ a Ithe witũ nĩguo kwĩraha gwitũ nĩ ũndũ wanyu ũhoro-inĩ ũyũ wa mũhothi gũtigatuĩke gwa tũhũ, no mũgaakorwo mwĩhaarĩirie, o ta ũrĩa ndoigire atĩ nĩmwĩharĩirie.","But I have sent the brothers so that our boasting on your behalf may not be in vain in this respect, that, just as I said, you may be prepared,"
2 Corinthians 9:4,"Nĩgũkorwo andũ amwe a Makedonia mangĩrehane na niĩ makore mũtehaarĩirie-rĩ, ithuĩ, o na tũtekũmũgweta-rĩ, nĩtũgaaconoka nĩ ũndũ wa ũguo tũmwĩhokeete.","lest by any means, if anyone from Macedonia comes there with me and finds you unprepared, we (to say nothing of you) would be disappointed in this confident boasting."
2 Corinthians 9:5,"Nĩ ũndũ ũcio, nĩndĩronire arĩ wega gũthaitha ariũ a Ithe witũ maambe mamũceerere ihinda rĩu rĩtanakinya, nĩguo marĩkĩrĩrie mĩbango ya kĩheo kĩa ũtaana kĩrĩa mweranĩire. Hĩndĩ ĩyo kĩheo kĩu nĩgĩgakorwo kĩrĩ ho, na kĩheanĩtwo na kwĩyendera, no ti na kũringĩrĩrio.","I thought it necessary therefore to entreat the brothers that they would go before to you and arrange ahead of time the generous gift that you promised before, that the same might be ready as a matter of generosity, and not of greediness."
2 Corinthians 9:6,"Ririkanai ũũ: Mũndũ ũrĩa ũhaandaga tũnini akaagetha o tũnini, nake ũrĩa ũhaandaga nyingĩ akaagetha nyingĩ.",Remember this: he who sows sparingly will also reap sparingly. He who sows bountifully will also reap bountifully.
2 Corinthians 9:7,"O mũndũ aagĩrĩirwo nĩkũheana kĩrĩa atuĩte na ngoro yake nĩekũheana, na ndakaheane atekwenda kana taarĩ kũringĩrĩrio, nĩgũkorwo Ngai endaga mũndũ ũrĩa ũheanaga akenete.","Let each man give according as he has determined in his heart, not grudgingly or under compulsion, for God loves a cheerful giver."
