Reference,Kikuyu,English
Proverbs 9:6,"Tiganai na mĩthiĩre yanyu ĩtarĩ ya ũũgĩ, na nĩmũgũtũũra muoyo; cookai gũthiiaga na njĩra ya ũtaũku.","Leave your simple ways, and live. Walk in the way of understanding.”"
Proverbs 9:7,“Ũrĩa wothe ũtaaraga mũnyũrũrania eĩtagĩria irumi; na ũrĩa wothe ũkaanagia mũndũ mwaganu egĩĩragĩra njono.,One who corrects a mocker invites insult. One who reproves a wicked man invites abuse.
Proverbs 9:8,"Ndũkanataare mũnyũrũrania, nĩguo ndagagũthũũre; kaania mũndũ mũũgĩ, nake nĩegũkwenda.","Don’t reprove a scoffer, lest he hate you. Reprove a wise person, and he will love you."
Proverbs 9:9,"Taara mũndũ mũũgĩ na nĩegũkĩrĩrĩria kũũhĩga; mũndũ mũthingu mũrute, na nĩekuongerera ũũgĩ wake.","Instruct a wise person, and he will be still wiser. Teach a righteous person, and he will increase in learning."
Proverbs 9:10,"“Kĩambĩrĩria kĩa ũũgĩ nĩ gwĩtigĩra Jehova, na kũmenya Ũrĩa Mũtheru nĩkuo gũtaũkĩrwo.",The fear of Yahweh is the beginning of wisdom. The knowledge of the Holy One is understanding.
Proverbs 9:11,"Nĩgũkorwo nĩ ũndũ wakwa matukũ maku nĩmakaingĩha, na wongererwo mĩaka ya gũtũũra muoyo.",For by me your days will be multiplied. The years of your life will be increased.
Proverbs 9:12,"Ũngĩkorwo ũrĩ mũũgĩ-rĩ, ũũgĩ waku nĩũgakũguna; na ũngĩkorwo ũrĩ mũnyũrũrania-rĩ, we nowe ũkaanyariirĩka.”","If you are wise, you are wise for yourself. If you mock, you alone will bear it."
Proverbs 9:13,"Mũndũ-wa-nja ũrĩa wĩtagwo Mũkĩĩgu nĩ wa inegene; we ndarĩ mũtugo, na ndarĩ ũmenyo.","The foolish woman is loud, undisciplined, and knows nothing."
Proverbs 9:14,"Aikaraga thĩ mũrango-inĩ wa nyũmba yake, agaikarĩra gĩtĩ harĩa hatũũgĩru mũno itũũra-inĩ rĩrĩa inene,","She sits at the door of her house, on a seat in the high places of the city,"
Proverbs 9:15,"ageetaga arĩa marehĩtũkĩra, arĩa marethiĩra na njĩra ciao.","to call to those who pass by, who go straight on their ways,"
Proverbs 9:16,"Ameeraga atĩrĩ, “Andũ arĩa othe matarĩ na ũũgĩ nĩmoke gũkũ!” Nao arĩa maagĩĩte ũtaũku akameera atĩrĩ:","“Whoever is simple, let him turn in here.” As for him who is void of understanding, she says to him,"
Proverbs 9:17,“Maaĩ ma kũiya marĩ mũrĩo; o na irio iria irĩĩagĩrwo hitho-inĩ irĩ cama!”,“Stolen water is sweet. Food eaten in secret is pleasant.”
Proverbs 9:18,"No andũ acio matikoragwo makĩmenya atĩ arĩa akuũ marĩ kũu, na atĩ ageni ake marĩ o kũrĩa kũriku mbĩrĩra-inĩ. 10 Ici nĩ Thimo cia Solomoni:","But he doesn’t know that the departed spirits are there, that her guests are in the depths of Sheol."
Proverbs 10:1,"Mwana mũũgĩ atũmaga ithe akene, no mwana mũkĩĩgu atũũragia nyina na kĩeha.",The proverbs of Solomon. A wise son makes a glad father; but a foolish son brings grief to his mother.
Proverbs 10:2,"Mĩthiithũ yumanĩte na ungumania ndĩrĩ kĩguni, no ũthingu ũkũũraga mũndũ kuuma kũrĩ gĩkuũ.","Treasures of wickedness profit nothing, but righteousness delivers from death."
Proverbs 10:3,"Jehova ndarekagĩrĩria mũndũ mũthingu ahũte, no nĩamarigagĩrĩria merirĩria ma mũndũ mwaganu.","Yahweh will not allow the soul of the righteous to go hungry, but he thrusts away the desire of the wicked."
Proverbs 10:4,"Moko ma kĩgũũta matũmaga mũndũ athĩĩne, no moko ma mũndũ ũrĩ kĩyo marehaga ũtonga.","He becomes poor who works with a lazy hand, but the hand of the diligent brings wealth."
Proverbs 10:5,"Ũrĩa ũcookanagĩrĩria irio hĩndĩ ya riũa nĩ mwana mũũgĩ, no ũrĩa ũkomaga hĩndĩ ya magetha nĩ mwana wa kũrehe thoni.","He who gathers in summer is a wise son, but he who sleeps during the harvest is a son who causes shame."
Proverbs 10:6,"Mũtwe wa mũndũ mũthingu ũikaraga ũhumbĩrĩtwo nĩ irathimo, no kanua ka mũndũ mwaganu kaiyũraga ngũĩ.","Blessings are on the head of the righteous, but violence covers the mouth of the wicked."
Proverbs 10:7,"Kĩririkano kĩa mũndũ mũthingu gĩgatuĩka kĩrathimo, no rĩĩtwa rĩa mũndũ mwaganu nĩrĩkabutha.","The memory of the righteous is blessed, but the name of the wicked will rot."
Proverbs 10:8,"Mũndũ ũrĩa ũrĩ na ũũgĩ wa ngoro nĩetĩkagĩra mawatho, no mũndũ wa kũhũhũtĩka nĩakanangĩka.","The wise in heart accept commandments, but a chattering fool will fall."
Proverbs 10:9,"Mũndũ wa mĩthiĩre mĩrũngĩrĩru athiiaga ategwĩtigĩra ũgwati, no mũndũ ũrĩa ũrĩ mĩthiĩre mĩogomu nĩakamenyeka.","He who walks blamelessly walks surely, but he who perverts his ways will be found out."
Proverbs 10:10,"Mũndũ ũrĩa uunagĩra ũngĩ riitho na rũnano nĩarehage kĩeha, na mwaria mũkĩĩgu nĩakanangĩka.","One who winks with the eye causes sorrow, but a chattering fool will fall."
Proverbs 10:11,"Kanua ka mũndũ mũthingu nĩ gĩthima kĩa muoyo, no kanua ka mũndũ mwaganu kaiyũraga ngũĩ.","The mouth of the righteous is a spring of life, but violence covers the mouth of the wicked."
Proverbs 10:12,"Rũmena rũrehaga nyamũkano, no wendani ũhumbagĩra ũũru wothe.","Hatred stirs up strife, but love covers all wrongs."
Proverbs 10:13,"Ũũgĩ ũkoragwo mĩromo-inĩ ya mũndũ ũrĩa mũkũũrani maũndũ, no mũndũ ũrĩa ũtooĩ gũkũũrana maũndũ aagĩrĩirwo nĩ rũthanju ciande-inĩ ciake.","Wisdom is found on the lips of him who has discernment, but a rod is for the back of him who is void of understanding."
Proverbs 10:14,"Andũ oogĩ meigagĩra ũmenyo, no kanua ga kĩrimũ keĩtagĩria mwanangĩko.","Wise men lay up knowledge, but the mouth of the foolish is near ruin."
Proverbs 10:15,"Indo cia itonga nĩ gĩtũũro kĩao kĩirigĩre na hinya, no ũkĩa nĩguo mwanangĩko wa andũ arĩa athĩĩni.",The rich man’s wealth is his strong city. The destruction of the poor is their poverty.
Proverbs 10:16,"Mũcaara wa andũ arĩa athingu ũmarehagĩra muoyo, no indo iria cionagwo nĩ andũ arĩa aaganu imarehagĩra iherithia.",The labor of the righteous leads to life. The increase of the wicked leads to sin.
Proverbs 10:17,"Mũndũ ũrĩa ũiguaga agĩtaarwo arĩ njĩra-inĩ ya muoyo, no mũndũ ũrĩa ũregaga kũrũithio-rĩ, nĩahĩtithagia andũ arĩa angĩ.","He is in the way of life who heeds correction, but he who forsakes reproof leads others astray."
Proverbs 10:18,"Mũndũ ũrĩa ũhithaga rũmena rwake aaragia na mĩromo ya maheeni, na ũrĩa wothe ũcambanagia nĩ mũndũ mũkĩĩgu.",He who hides hatred has lying lips. He who utters a slander is a fool.
Proverbs 10:19,"Rĩrĩa ciugo ciaingĩha mehia matiagaga, no mũndũ ũrĩa ũkiraga nĩ mũũgĩ.","In the multitude of words there is no lack of disobedience, but he who restrains his lips does wisely."
Proverbs 10:20,"Rũrĩmĩ rwa mũndũ mũthingu nĩ betha njega, no ngoro ya mũndũ mwaganu ndĩrĩ bata.",The tongue of the righteous is like choice silver. The heart of the wicked is of little worth.
Proverbs 10:21,"Mĩromo ya arĩa athingu ĩhũnagia andũ aingĩ, no andũ akĩĩgu makuaga nĩ kwaga gũkũũrana maũndũ.","The lips of the righteous feed many, but the foolish die for lack of understanding."
Proverbs 10:22,"Kĩrathimo kĩa Jehova nĩkĩo kĩrehaga ũtonga, na ndarĩ kĩeha onganagĩrĩria nakĩo.","Yahweh’s blessing brings wealth, and he adds no trouble to it."
Proverbs 10:23,"Mũndũ mũkĩĩgu akenagĩra mĩtugo mĩũru, no mũndũ ũrĩ na ũtaũku akenagĩra ũũgĩ.","It is a fool’s pleasure to do wickedness, but wisdom is a man of understanding’s pleasure."
Proverbs 10:24,"Kĩrĩa mũndũ mwaganu etigagĩra nĩkĩo gĩkaamũkora, na kĩrĩa mũndũ mũthingu eriragĩria nĩkĩo akaaheo.","What the wicked fear will overtake them, but the desire of the righteous will be granted."
Proverbs 10:25,"Kĩhuhũkanio kĩahĩtũka andũ arĩa aaganu maticookaga kuoneka, no andũ arĩa athingu mehaandaga wega nginya tene.","When the whirlwind passes, the wicked is no more; but the righteous stand firm forever."
Proverbs 10:26,"Ta ũrĩa thiki ĩgagatagĩra magego, na ndogo ĩkarũrĩra maitho-rĩ, noguo kĩgũũta kĩhaana kũrĩ arĩa magĩtũmaga.","As vinegar to the teeth, and as smoke to the eyes, so is the sluggard to those who send him."
Proverbs 10:27,"Gwĩtigĩra Jehova-rĩ, kuongagĩrĩra mũndũ matukũ ma gũtũũra muoyo, no mĩaka ya mũndũ mwaganu nĩkũnyiihio ĩnyiihagio.","The fear of Yahweh prolongs days, but the years of the wicked shall be shortened."
Proverbs 10:28,"Itanya rĩa mũndũ mũthingu nĩ gĩkeno, no kĩĩrĩgĩrĩro kĩa mũndũ mwaganu no gĩa tũhũ.","The prospect of the righteous is joy, but the hope of the wicked will perish."
Proverbs 10:29,"Njĩra ya Jehova nĩ rĩũrĩro rĩa andũ arĩa athingu, no nĩ mwanangĩko harĩ arĩa mekaga ũũru.","The way of Yahweh is a stronghold to the upright, but it is a destruction to the workers of iniquity."
Proverbs 10:30,"Mũndũ ũrĩa mũthingu ndarĩ hĩndĩ akaamunywo, no ũrĩa mwaganu ndagatũũra thĩinĩ wa bũrũri.","The righteous will never be removed, but the wicked will not dwell in the land."
Proverbs 10:31,"Kanua ka mũndũ ũrĩa mũthingu karehaga ũũgĩ, no rũrĩmĩ rwa ũtũrĩka nĩrũkaniinwo.","The mouth of the righteous produces wisdom, but the perverse tongue will be cut off."
Proverbs 10:32,"Mĩromo ya mũndũ mũthingu nĩyũũĩ kwaria ndeto iria ciagĩrĩire, no kanua ka ũrĩa mwaganu kaaragia o rũtũrĩko. 11","The lips of the righteous know what is acceptable, but the mouth of the wicked is perverse. 11"
Proverbs 11:1,"Ratiri itarĩ cia ma nĩ kĩndũ kĩrĩ magigi harĩ Jehova, no nĩakenagĩra mahiga ma gũthima marĩa maigananu.","A false balance is an abomination to Yahweh, but accurate weights are his delight."
Proverbs 11:2,"Rĩrĩa mwĩtĩĩo woka, ũrũmagĩrĩrwo nĩ thoni, no kwĩnyiihia kũrehaga ũũgĩ.","When pride comes, then comes shame, but with humility comes wisdom."
Proverbs 11:3,"Ũrũngĩrĩru wa arĩa marũgamĩte wega nĩũmonagĩrĩria njĩra, no andũ arĩa matarĩ ehokeku, nĩmanangagwo nĩ ũhinga wao.","The integrity of the upright shall guide them, but the perverseness of the treacherous shall destroy them."
Proverbs 11:4,"Ũtonga ndũrĩ kĩguni mũthenya wa mangʼũrĩ, no ũthingu nĩũkũũraga mũndũ kuuma kũrĩ gĩkuũ.","Riches don’t profit in the day of wrath, but righteousness delivers from death."
Proverbs 11:5,"Ũthingu wa andũ arĩa matarĩ na ũcuuke ũmathondekagĩra njĩra nũngarũ, no andũ arĩa aaganu magũithagio nĩ waganu wao ene.","The righteousness of the blameless will direct his way, but the wicked shall fall by his own wickedness."
Proverbs 11:6,"Ũthingu wa andũ arĩa arũngĩrĩru nĩũmahonokagia, no andũ arĩa matarĩ ehokeku nĩmategagwo nĩ merirĩria mao mooru.","The righteousness of the upright shall deliver them, but the unfaithful will be trapped by evil desires."
Proverbs 11:7,"Hĩndĩ ĩrĩa mũndũ mwaganu aakua, kĩĩrĩgĩrĩro gĩake nĩgũthira gĩthiraga; kĩrĩa gĩothe eerĩgĩrĩire kuuma kũrĩ ũhoti wake gĩtuĩkaga o tũhũ.","When a wicked man dies, hope perishes, and expectation of power comes to nothing."
Proverbs 11:8,"Mũndũ ũrĩa mũthingu nĩahonokagio kuuma thĩĩna-inĩ, naguo ũgaacookerera ũrĩa mwaganu.","A righteous person is delivered out of trouble, and the wicked takes his place."
Proverbs 11:9,"Mũndũ ũtetigĩrĩte Ngai nĩanangaga mũndũ wa itũũra na kanua gake, no arĩa athingu nĩmetharaga nĩ ũndũ wa ũmenyo.","With his mouth the godless man destroys his neighbor, but the righteous will be delivered through knowledge."
Proverbs 11:10,"Rĩrĩa andũ arĩa athingu magaacĩra, itũũra nĩgũkena rĩkenaga; rĩrĩa andũ arĩa aaganu maathira, nĩkũrũhio kũrũũhagio.","When it goes well with the righteous, the city rejoices. When the wicked perish, there is shouting."
Proverbs 11:11,"Itũũra inene nĩrĩtũũgagĩrio nĩ ũndũ wa kĩrathimo kĩa andũ arĩa arũngĩrĩru, no nĩrĩanangagwo nĩ kanua ka andũ arĩa aaganu.","By the blessing of the upright, the city is exalted, but it is overthrown by the mouth of the wicked."
Proverbs 11:12,"Mũndũ ũtarĩ ũũgĩ wa gũkũũrana maũndũ anyũrũragia mũndũ wa itũũra rĩake, no mũndũ ũrĩ na ũtaũku nĩ gwĩkirĩra ekiragĩra.","One who despises his neighbor is void of wisdom, but a man of understanding holds his peace."
Proverbs 11:13,"Mũndũ wa mũhuhu nĩoimagia ndeto cia ndundu nja, no mũndũ mwĩhokeku nĩaigaga hitho.","One who brings gossip betrays a confidence, but one who is of a trustworthy spirit is one who keeps a secret."
Proverbs 11:14,"Bũrũri ũngĩaga ũtongoria mwega nĩkũgũa ũgũũaga, no ataarani aingĩ matũmaga kũgĩe na ũhootani kũna.","Where there is no wise guidance, the nation falls, but in the multitude of counselors there is victory."
Proverbs 11:15,"Mũndũ ũrĩa ũrũgamagĩrĩra thiirĩ wa mũndũ ũngĩ ti-itherũ nĩagathĩĩnĩka, no mũndũ ũrĩa wothe wagaga kũrũgamĩrĩra mũndũ thiirĩ atũũraga na thayũ.","He who is collateral for a stranger will suffer for it, but he who refuses pledges of collateral is secure."
Proverbs 11:16,"Mũndũ-wa-nja mũtaana nĩegĩagĩra gĩtĩĩo, no arũme arĩa matarĩ tha no ũtonga magĩaga naguo.","A gracious woman obtains honor, but violent men obtain riches."
Proverbs 11:17,"Mũndũ mũtaana egunaga we mwene, no mũndũ ũtarĩ tha erehagĩra thĩĩna we mwene.","The merciful man does good to his own soul, but he who is cruel troubles his own flesh."
Proverbs 11:18,"Mũndũ mwaganu athũkũmaga mũcaara wa kũmũheenia, no ũrĩa ũhaandaga ũthingu nĩagethaga irĩhi rĩa ma.","Wicked people earn deceitful wages, but one who sows righteousness reaps a sure reward."
Proverbs 11:19,"Mũndũ ũrĩa mũthingu kũna nĩagatũũra muoyo, no mũndũ ũrĩa ũrũmagĩrĩra waganu nĩ gũkua agaakua.",He who is truly righteous gets life. He who pursues evil gets death.
Proverbs 11:20,"Andũ arĩa marĩ ngoro ya rũtũrĩko nĩ kĩndũ kĩrĩ magigi harĩ Jehova, no nĩakenagio nĩ andũ arĩa njĩra ciao itarĩ ũcuuke.","Those who are perverse in heart are an abomination to Yahweh, but those whose ways are blameless are his delight."
Proverbs 11:21,"Ti-itherũ mũndũ mwaganu ndakaaga kũherithio, no andũ arĩa athingu nĩmakahonokio.","Most certainly, the evil man will not be unpunished, but the offspring† of the righteous will be delivered."
Proverbs 11:22,Mũndũ-wa-nja mũthaka ũtarĩ ũgereri ahaana ta gĩcũhĩ gĩa thahabu kĩrĩ iniũrũ-inĩ rĩa ngũrwe.,"Like a gold ring in a pig’s snout, is a beautiful woman who lacks discretion."
Proverbs 11:23,"Wendi wa mũndũ mũthingu ũrĩkagĩrĩria o wega-inĩ, no kĩĩrĩgĩrĩro kĩa mũndũ ũrĩa mwaganu kĩrĩĩkagĩrĩria mangʼũrĩ-inĩ.",The desire of the righteous is only good. The expectation of the wicked is wrath.
Proverbs 11:24,"Kũrĩ mũndũ ũheanaga na ũtaana, nake agakĩrĩrĩria kũgĩa na indo; ũngĩ atuĩkaga mũkarĩ mũno, no agathiĩ o na mbere gũthĩĩna.","There is one who scatters, and increases yet more. There is one who withholds more than is appropriate, but gains poverty."
Proverbs 11:25,Mũndũ mũtaana nĩakagaacĩra; ũrĩa ũnyootoraga arĩa angĩ o nake mwene nĩakanyootorwo.,The liberal soul shall be made fat. He who waters shall be watered also himself.
Proverbs 11:26,"Mũndũ ũrĩa ũregaga kwenderia andũ mbembe iria aigĩte nĩarumagwo nĩ andũ, no mũndũ ũrĩa ũciendagia, kĩrathimo kĩrĩkoragwo mũtwe-inĩ wake.","People curse someone who withholds grain, but blessing will be on the head of him who sells it."
Proverbs 11:27,"Mũndũ ũrĩa ũcaragia maũndũ mega arĩonaga o wega, no ũrĩa ũcaragia maũndũ mooru no mo marĩmũkoraga.","He who diligently seeks good seeks favor, but he who searches after evil, it shall come to him."
Proverbs 11:28,"Mũndũ ũrĩa wothe wĩhokaga ũtonga wake nĩkũgũa akaagũa, no arĩa athingu makaagaacĩra ta ithangũ rĩrĩa iruru.","He who trusts in his riches will fall, but the righteous shall flourish as the green leaf."
Proverbs 11:29,"Mũndũ ũrĩa ũnyamaragia mũciĩ wake akaagaya o rũhuho, nake mũndũ mũkĩĩgu agaatuĩka ndungata ya ũrĩa mũũgĩ.",He who troubles his own house shall inherit the wind. The foolish shall be servant to the wise of heart.
Proverbs 11:30,"Maciaro ma andũ arĩa athingu nĩ mũtĩ wa muoyo, nake mũndũ ũrĩa mũũgĩ nĩaguucagĩrĩria ngoro cia andũ.",The fruit of the righteous is a tree of life. He who is wise wins souls.
Proverbs 11:31,"Angĩkorwo andũ arĩa athingu nĩmarĩhagwo marĩ gũkũ thĩ-rĩ, githĩ arĩa matetigĩrĩte Ngai na arĩa ehia matikarĩhwo makĩria! 12","Behold, the righteous shall be repaid in the earth, how much more the wicked and the sinner! 12"
Proverbs 12:1,"Mũndũ ũrĩa wothe wendete ũtaaro nĩendete ũmenyi, no ũrĩa ũthũire gũkaanio nĩ mũndũ mũkĩĩgu.","Whoever loves correction loves knowledge, but he who hates reproof is stupid."
Proverbs 12:2,"Mũndũ ũrĩa mwega nĩatugagwo nĩ Jehova, no mũndũ mwara Jehova amũtuaga mũndũ mwĩhia.","A good man shall obtain favor from Yahweh, but he will condemn a man of wicked plans."
Proverbs 12:3,"Mũndũ ndangĩhota kwĩhaanda na maũndũ ma waganu, no ũrĩa mũthingu ndangĩenyenyeka.","A man shall not be established by wickedness, but the root of the righteous shall not be moved."
Proverbs 12:4,"Mũtumia ũrĩa ngatha nĩwe thũmbĩ ya mũthuuri wake, no mũtumia ũconorithagia mũthuuri wake atariĩ ta ũbuthu mahĩndĩ-inĩ make.","A worthy woman is the crown of her husband, but a disgraceful wife is as rottenness in his bones."
Proverbs 12:5,"Mĩbango ya andũ arĩa athingu nĩ ya kĩhooto, no ũtaaro wa andũ arĩa aaganu nĩ wa maheeni.","The thoughts of the righteous are just, but the advice of the wicked is deceitful."
Proverbs 12:6,"Ndeto cia andũ arĩa aaganu nĩ cia kuohia andũ mamaite thakame, no mĩario ya andũ arĩa arũngĩrĩru nĩĩmahonokagia.","The words of the wicked are about lying in wait for blood, but the speech of the upright rescues them."
Proverbs 12:7,"Andũ aaganu mangʼaũranagio magathira biũ, no nyũmba ya mũndũ ũrĩa mũthingu ĩtũũraga ĩrĩ nũmu.","The wicked are overthrown, and are no more, but the house of the righteous shall stand."
Proverbs 12:8,"Mũndũ agaathagĩrĩrio kũringana na ũũgĩ wake, no andũ marĩ meciiria mogomu nĩmamenagwo.","A man shall be commended according to his wisdom, but he who has a warped mind shall be despised."
Proverbs 12:9,"Kaba mũndũ ũrĩa wonagwo ta atarĩ bata no nĩ arĩ ndungata, gũkĩra ũrĩa wĩtuaga atĩ nĩ mũndũ wa bata, na ndarĩ gĩa kũrĩa.","Better is he who is little known, and has a servant, than he who honors himself and lacks bread."
Proverbs 12:10,"Mũndũ mũthingu nĩamenyagĩrĩra muoyo wa nyamũ yake, no maũndũ marĩa ma tha ma ũrĩa mwaganu nĩ ma kũnyariirana.","A righteous man respects the life of his animal, but the tender mercies of the wicked are cruel."
Proverbs 12:11,"Mũndũ ũrĩa ũrĩmaga mũgũnda wake nĩarĩkoragwo na irio nyingĩ, no ũrĩa ũhanyũkanagia na maũndũ ma tũhũ nĩagĩte gũkũũrana maũndũ.","He who tills his land shall have plenty of bread, but he who chases fantasies is void of understanding."
Proverbs 12:12,"Arĩa aaganu meriragĩria indo iria itahĩtwo nĩ andũ arĩa ooru, no mĩri ya arĩa athingu nĩĩgaacagĩra.","The wicked desires the plunder of evil men, but the root of the righteous flourishes."
Proverbs 12:13,"Mũndũ mũũru ategagwo nĩ mĩario ya wĩhia wake, no mũndũ mũthingu nĩahonokaga kuuma thĩĩna-inĩ.","An evil man is trapped by sinfulness of lips, but the righteous shall come out of trouble."
Proverbs 12:14,"Mũndũ nĩaiyũragwo nĩ maciaro mega ma kanua gake, ti-itherũ, o ta ũrĩa agunagwo nĩ wĩra wa moko make.",A man shall be satisfied with good by the fruit of his mouth. The work of a man’s hands shall be rewarded to him.
Proverbs 12:15,"Njĩra ya mũndũ mũkĩĩgu yonekaga yagĩrĩire harĩ we, no mũndũ mũũgĩ nĩathikagĩrĩria mataaro.","The way of a fool is right in his own eyes, but he who is wise listens to counsel."
Proverbs 12:16,"Mũndũ mũkĩĩgu onanagia marakara make o rĩmwe, no mũndũ mũbaarĩrĩri aarumwo ndatindanagĩrĩra.","A fool shows his annoyance the same day, but one who overlooks an insult is prudent."
Proverbs 12:17,"Mũira wa ma arutaga o ũira wa ma, no mũira ũtarĩ wa ma aaragia maheeni.","He who is truthful testifies honestly, but a false witness lies."
Proverbs 12:18,"Ciugo iteciirĩtio itheecaga ta rũhiũ rwa njora, no rũrĩmĩ rwa mũndũ ũrĩa mũũgĩ nĩkũhonia rũhonagia.","There is one who speaks rashly like the piercing of a sword, but the tongue of the wise heals."
Proverbs 12:19,"Mĩromo ĩrĩa yaragia ma ĩtũũraga nginya tene, no rũrĩmĩ rwa maheeni nĩ rwa kahinda o kanini.","Truth’s lips will be established forever, but a lying tongue is only momentary."
Proverbs 12:20,"Ngoro cia arĩa mathugundaga gwĩka ũũru ciyũrĩtwo nĩ maheeni, no gĩkeno nĩ kĩa andũ arĩa matũmaga thayũ ũgaacĩre.","Deceit is in the heart of those who plot evil, but joy comes to the promoters of peace."
Proverbs 12:21,"Gũtirĩ ũũru ũngĩkora andũ arĩa athingu, no arĩa aaganu maiyũrĩtwo nĩ thĩĩna.","No mischief shall happen to the righteous, but the wicked shall be filled with evil."
Proverbs 12:22,"Mĩromo ĩrĩa ĩheenanagia nĩ kĩndũ kĩrĩ magigi harĩ Jehova, no nĩakenagio nĩ andũ arĩa maaragia ma.","Lying lips are an abomination to Yahweh, but those who do the truth are his delight."
Proverbs 12:23,"Mũndũ mũbaarĩrĩri nĩahithaga ũmenyi wake, no ngoro cia andũ arĩa akĩĩgu ĩmemerekagia ũrimũ.","A prudent man keeps his knowledge, but the hearts of fools proclaim foolishness."
Proverbs 12:24,"Moko ma mũndũ ũrĩ kĩyo nĩmo magaathana, no kĩgũũta gĩkaarutithio wĩra wa ũkombo.","The hands of the diligent ones shall rule, but laziness ends in slave labor."
Proverbs 12:25,"Ũritũ wa ngoro nĩũhatagĩrĩria mũndũ, no ciugo njega nĩitũmaga akene.","Anxiety in a man’s heart weighs it down, but a kind word makes it glad."
Proverbs 12:26,"Mũndũ mũthingu nĩataaraga arata ake, no njĩra ya arĩa aaganu nĩ kũmahĩtithia ĩmahĩtithagia.","A righteous person is cautious in friendship, but the way of the wicked leads them astray."
Proverbs 12:27,"Mũndũ kĩgũũta o na ndahĩhagia nyama cia ũguĩmi wake, no mũndũ ũrĩ kĩyo onaga indo ciake irĩ cia goro.","The slothful man doesn’t roast his game, but the possessions of diligent men are prized."
Proverbs 12:28,"Muoyo wonekaga na njĩra ya ũthingu; na njĩra-inĩ ĩyo-rĩ, kũrĩ muoyo ũtagaathira. 13",In the way of righteousness is life; in its path there is no death. 13
Proverbs 13:1,"Mwana mũũgĩ nĩathikagĩrĩria ũrutani wa ithe, no mũnyũrũrania ndathikagĩrĩria agĩkaanio.","A wise son listens to his father’s instruction, but a scoffer doesn’t listen to rebuke."
Proverbs 13:2,"Mũndũ nĩakenagĩra maciaro mega ma kuuma kanua gake, no mũndũ ũrĩa ũtarĩ mwĩhokeku eeriragĩria haaro.","By the fruit of his lips, a man enjoys good things, but the unfaithful crave violence."
Proverbs 13:3,"Mũndũ ũrĩa ũmenyagĩrĩra kanua gake nĩ muoyo wake amenyagĩrĩra, no ũrĩa ũhiũhaga kwaria nĩakanangĩka.",He who guards his mouth guards his soul. One who opens wide his lips comes to ruin.
Proverbs 13:4,"Ngoro ya kĩgũũta ĩĩriragĩria na ndĩone kĩndũ, no merirĩria ma mũndũ ũrĩ kĩyo nĩmakahingio.","The soul of the sluggard desires, and has nothing, but the desire of the diligent shall be fully satisfied."
Proverbs 13:5,"Mũndũ mũthingu nĩathũire ũhoro ũtarĩ wa ma, no mũndũ mwaganu ekaga maũndũ ma thoni na ma njono.","A righteous man hates lies, but a wicked man brings shame and disgrace."
Proverbs 13:6,"Ũthingu ũgitagĩra mũndũ ũrĩa mũrũngĩrĩru, no waganu nĩũngʼaũranagia mũndũ mwĩhia.","Righteousness guards the way of integrity, but wickedness overthrows the sinner."
Proverbs 13:7,"Kũrĩ mũndũ wĩtuaga gĩtonga, no ndarĩ kĩndũ; kũrĩ ũngĩ wĩtuaga mũthĩĩni, no arĩ na ũtonga mũnene.","There are some who pretend to be rich, yet have nothing. There are some who pretend to be poor, yet have great wealth."
Proverbs 13:8,"Ũtonga wa mũndũ wahota gũkũũra muoyo wake, no mũndũ mũthĩĩni ndaiguaga akĩĩhĩtĩrwo.","The ransom of a man’s life is his riches, but the poor hear no threats."
Proverbs 13:9,"Ũtheri wa mũndũ mũthingu waaraga ũgacangarara, no tawa wa mũndũ mwaganu nĩkũhorio ũhoragio.","The light of the righteous shines brightly, but the lamp of the wicked is snuffed out."
Proverbs 13:10,"Mwĩtĩĩo ũciaraga njũgitano, no ũũgĩ wonekaga harĩ arĩa metĩkagĩra gũtaarwo.","Pride only breeds quarrels, but wisdom is with people who take advice."
Proverbs 13:11,"Mbeeca itarĩ cia wĩhokeku ithiiaga igĩthiraga, no ũrĩa ũcookanagĩrĩria mbeeca tũnini o tũnini nĩatũmaga ciongerereke.","Wealth gained dishonestly dwindles away, but he who gathers by hand makes it grow."
Proverbs 13:12,"Ũndũ mũtaanye ũngĩikario mũno nĩũrwaragia mũndũ ngoro, no kĩĩrĩgĩrĩro kĩhingĩtio gĩtuĩkaga ta mũtĩ wa muoyo.","Hope deferred makes the heart sick, but when longing is fulfilled, it is a tree of life."
Proverbs 13:13,"Mũndũ ũrĩa ũthũire ũrutani nĩeyũnũhaga, no ũrĩa ũtĩĩaga maathani nĩakaheo kĩheo.","Whoever despises instruction will pay for it, but he who respects a command will be rewarded."
Proverbs 13:14,"Ũrutani wa mũndũ ũrĩa mũũgĩ nĩ gĩthima kĩa muoyo, ũhũndũraga mũndũ kuuma mĩtego-inĩ ya gĩkuũ.","The teaching of the wise is a spring of life, to turn from the snares of death."
Proverbs 13:15,"Gũtaũkĩrwo wega nĩ maũndũ gũtũmaga mũndũ endeke, no njĩra ya arĩa matarĩ ehokeku ti hũthũ.","Good understanding wins favor, but the way of the unfaithful is hard."
Proverbs 13:16,"Mũndũ o wothe mwĩbaarĩrĩri ekaga maũndũ make na ũmenyi, no mũndũ mũkĩĩgu aguũragia ũrimũ wake.","Every prudent man acts from knowledge, but a fool exposes folly."
