Reference,Kikuyu,English
Mark 3:32,"Nakĩo gĩkundi kĩa andũ nĩgĩaikarĩte thĩ hau kĩmũrigiicĩirie, nao makĩmwĩra atĩrĩ, “Maitũguo na ariũ a maitũguo marĩ nja magĩgũcaria.”","A multitude was sitting around him, and they told him, “Behold, your mother, your brothers, and your sisters‡ are outside looking for you.”"
Mark 3:33,"Nake akĩmooria atĩrĩ, “Maitũ na ariũ a maitũ nĩ a?”","He answered them, “Who are my mother and my brothers?”"
Mark 3:34,"Agĩcooka akĩrora arĩa maikarĩte mamũrigiicĩirie, akĩmeera atĩrĩ, “Maitũ na ariũ a maitũ nĩ aya!","Looking around at those who sat around him, he said, “Behold, my mother and my brothers!"
Mark 3:35,"Ũrĩa wothe wĩkaga maũndũ marĩa Ngai endaga, ũcio nĩwe mũrũ wa maitũ, na mwarĩ wa maitũ, o na maitũ.”","For whoever does the will of God is my brother, my sister, and mother.”"
Mark 4:1,"Nake Jesũ akĩambĩrĩria kũrutana o rĩngĩ arĩ kũu hũgũrũrũ-inĩ cia iria. Na rĩrĩ, gĩkundi kĩa andũ kĩrĩa kĩonganĩte gĩkamũrigiicĩria kĩarĩ kĩnene nginya gĩgĩtũma atoonye gatarũ-inĩ, agĩikara thĩinĩ wako kũu iria-inĩ; nao andũ acio angĩ othe magĩikara hũgũrũrũ-inĩ cia iria.","Again he began to teach by the seaside. A great multitude was gathered to him, so that he entered into a boat in the sea and sat down. All the multitude were on the land by the sea."
Mark 4:2,"Na akĩmaruta maũndũ maingĩ na ngerekano, na akĩrutana akĩmeera atĩrĩ,","He taught them many things in parables, and told them in his teaching,"
Mark 4:3,“Ta thikĩrĩriai! Mũrĩmi ũmwe nĩoimagarire akahure mbeũ ciake.,"“Listen! Behold, the farmer went out to sow."
Mark 4:4,"Na rĩrĩa aahuraga mbeũ icio, imwe ikĩgũa mũkĩra-inĩ wa njĩra, nacio nyoni igĩũka igĩcirĩa.","As he sowed, some seed fell by the road, and the birds† came and devoured it."
Mark 4:5,Iria ingĩ ikĩgũa rũnyanjara-inĩ kũrĩa gũtaarĩ na tĩĩri mũingĩ. Nacio ikĩmera narua tondũ tĩĩri ndwarĩ mũriku.,"Others fell on the rocky ground, where it had little soil, and immediately it sprang up, because it had no depth of soil."
Mark 4:6,"No rĩrĩa riũa rĩaarire rĩgĩcina mĩmera ĩyo, nayo ĩkĩũma tondũ ndĩarĩ na mĩri.","When the sun had risen, it was scorched; and because it had no root, it withered away."
Mark 4:7,"Mbeũ iria ingĩ ikĩgũa mĩigua-inĩ, nayo mĩigua ĩgĩkũra, ĩgĩthararia mbeũ icio ikĩaga gũciara.","Others fell among the thorns, and the thorns grew up and choked it, and it yielded no fruit."
Mark 4:8,"Ingĩ nacio ikĩgũa tĩĩri-inĩ mũnoru. Ikĩmera, igĩkũra na igĩciara maciaro, imwe ikiumia maita mĩrongo ĩtatũ, ingĩ maita mĩrongo ĩtandatũ, o na ingĩ maita igana.”","Others fell into the good ground and yielded fruit, growing up and increasing. Some produced thirty times, some sixty times, and some one hundred times as much.”"
Mark 4:9,"Jesũ agĩcooka akiuga atĩrĩ, “Ũrĩa ũrĩ na matũ ma kũigua, nĩakĩigue.”","He said, “Whoever has ears to hear, let him hear.”"
Mark 4:10,"Na rĩrĩa aarĩ wiki, arutwo arĩa ikũmi na eerĩ, o na arĩa angĩ maarĩ hamwe nake, makĩmũũria ũhoro wa ngerekano icio.","When he was alone, those who were around him with the twelve asked him about the parables."
Mark 4:11,"Nake akĩmeera atĩrĩ, “Inyuĩ nĩmũheetwo ũmenyo wa kũmenya hitho cia ũthamaki wa Ngai. No arĩa marĩ na kũu nja maaragĩrio maũndũ mothe na ngerekano","He said to them, “To you is given the mystery of God’s Kingdom, but to those who are outside, all things are done in parables,"
Mark 4:12,"nĩgeetha, “ ‘matũũre maroraga no makaaga kuona, na matũũre maiguaga na matimenye ũndũ; nĩguo hihi matikae kũgarũrũka marekerwo mehia mao!’ ”","that ‘seeing they may see and not perceive, and hearing they may hear and not understand, lest perhaps they should turn again, and their sins should be forgiven them.’ ”*"
Mark 4:13,"Ningĩ Jesũ akĩmooria atĩrĩ, “Kaĩ mũtanataũkĩrwo nĩ ngerekano ĩyo? Mũngĩkĩmenya atĩa ngerekano iria ingĩ?","He said to them, “Don’t you understand this parable? How will you understand all of the parables?"
Mark 4:14,Mũrĩmi ahuraga kiugo kĩa Ngai.,The farmer sows the word.
Mark 4:15,"Andũ amwe matariĩ ta mbeũ iria ciagũire njĩra-inĩ harĩa ũhoro ũhuragwo. Acio nĩ arĩa maiguaga ũhoro, na maarĩkia kũigua-rĩ, Shaitani agooka akeheria ũhoro ũcio wahaandwo thĩinĩ wao.","The ones by the road are the ones where the word is sown; and when they have heard, immediately Satan comes and takes away the word which has been sown in them."
Mark 4:16,Angĩ nao matariĩ ta mbeũ iria ciagũire rũnyanjara-inĩ. Acio nĩ arĩa maiguaga ũhoro na o rĩmwe makawamũkĩra na gĩkeno.,"These in the same way are those who are sown on the rocky places, who, when they have heard the word, immediately receive it with joy."
Mark 4:17,"No tondũ matirĩ na mĩri-rĩ, maikaraga o kahinda kanini. Hĩndĩ ĩrĩa thĩĩna woka kana maanyariirwo nĩ ũndũ wa ũhoro wa Ngai, magũũaga o narua.","They have no root in themselves, but are short-lived. When oppression or persecution arises because of the word, immediately they stumble."
Mark 4:18,"Angĩ nao matariĩ ta mbeũ iria ciagũire mĩigua-inĩ. Acio nĩ arĩa maiguaga ũhoro,","Others are those who are sown among the thorns. These are those who have heard the word,"
Mark 4:19,"no mĩhangʼo ya maũndũ ma mũtũũrĩre ũyũ, na kũheenererio nĩ ũtonga, na merirĩria ma maũndũ mangĩ, magathararia ũhoro ũcio, magatũma wage maciaro.","and the cares of this age, and the deceitfulness of riches, and the lusts of other things entering in choke the word, and it becomes unfruitful."
Mark 4:20,"Angĩ matariĩ ta mbeũ iria ciagũire tĩĩri- inĩ ũrĩa mũnoru. Acio nĩ arĩa maiguaga ũhoro, makawĩtĩkĩra, na magaciara maciaro, amwe maita mĩrongo ĩtatũ, na angĩ maita mĩrongo ĩtandatũ, o na angĩ maita igana ma kĩrĩa kĩahaandirwo.”","Those which were sown on the good ground are those who hear the word, accept it, and bear fruit, some thirty times, some sixty times, and some one hundred times.”"
Mark 4:21,"Jesũ agĩcooka akĩmooria atĩrĩ, “No anga tawa wakagio ũgacooka ũgakunĩkĩrio na irebe, kana ũkaigwo rungu rwa ũrĩrĩ? Handũ ha ũguo githĩ ndũigagĩrĩrwo handũ igũrũ?","He said to them, “Is a lamp brought to be put under a basket ‡ or under a bed? Isn’t it put on a stand?"
Mark 4:22,"Nĩgũkorwo kĩrĩa gĩothe kĩrĩ hitho-inĩ nĩgĩkaguũrio, nakĩo kĩrĩa gĩothe kĩhithĩtwo nĩgĩkareehwo ũtheri-inĩ.","For there is nothing hidden except that it should be made known, neither was anything made secret but that it should come to light."
Mark 4:23,"Akorwo mũndũ arĩ na matũ ma kũigua, nĩakĩigue.”","If any man has ears to hear, let him hear.”"
Mark 4:24,"Agĩthiĩ na mbere, akĩmeera atĩrĩ, “Menyagĩrĩrai wega ũrĩa mũiguaga. Gĩthimi kĩrĩa mũthi- managĩra nakĩo, no kĩo mũrĩthimagĩrwo nakĩo, na nĩmũrĩkĩragĩrĩrio.","He said to them, “Take heed what you hear. With whatever measure you measure, it will be measured to you; and more will be given to you who hear."
Mark 4:25,Ũrĩa wothe wĩ na indo nĩakongererwo nyingĩ; na ũrĩa wothe ũtarĩ nĩagatuunywo o na kĩrĩa arĩ nakĩo.”,"For whoever has, to him more will be given; and he who doesn’t have, even that which he has will be taken away from him.”"
Mark 4:26,"Jesũ agĩcooka akiuga atĩrĩ, “Ũthamaki wa Ngai ũtariĩ ta mũndũ ũrĩa ũhaandaga mbeũ tĩĩri-inĩ.","He said, “God’s Kingdom is as if a man should cast seed on the earth,"
Mark 4:27,"Akomaga ũtukũ na agokĩra mũthenya, nacio mbeũ ikamera na igakũra, nowe ndamenyaga ũrĩa ikũraga.","and should sleep and rise night and day, and the seed should spring up and grow, though he doesn’t know how."
Mark 4:28,"Tĩĩri guo mwene nĩguo ũtũmaga iciare. Ciambaga kũruta nguha igacooka ikaruta igira, na thuutha ũcio igira thĩinĩ hakagĩa na hĩndĩ ĩrĩa njiganu.","For the earth bears fruit by itself: first the blade, then the ear, then the full grain in the ear."
Mark 4:29,"Na maciaro macio maarĩkia kũũma, mũrĩmi ũcio akoya rũhiũ rwa igetha, akagetha tondũ hĩndĩ ya magetha nĩ yakinya.”","But when the fruit is ripe, immediately he puts in the sickle, because the harvest has come.”"
Mark 4:30,"Agĩcooka akiuga atĩrĩ, “Tũngĩhaanania ũthamaki wa Ngai na kĩ? Kana nĩ ngerekano ĩrĩkũ tũngĩheana ũhoro waguo nayo?","He said, “How will we liken God’s Kingdom? Or with what parable will we illustrate it?"
Mark 4:31,"Ũhaana ta mbeũ ya karatarĩ, arĩ yo mbeũ ĩrĩa nini mũno mũhaandaga tĩĩri-inĩ.","It’s like a grain of mustard seed, which, when it is sown in the earth, though it is less than all the seeds that are on the earth,"
Mark 4:32,"No yahaandwo-rĩ, ĩkũraga ĩgatuĩka mũmera mũnene gũkĩra mĩmera ĩrĩa ĩngĩ yothe ya mũgũnda, na ũkagĩa na honge nene nginya nyoni cia rĩera-inĩ igooka igaaka itara na ikahurũka kĩĩruru-inĩ kĩaguo.”","yet when it is sown, grows up and becomes greater than all the herbs, and puts out great branches, so that the birds of the sky can lodge under its shadow.”"
Mark 4:33,Jesũ nĩamaheaga ũhoro na ngerekano ingĩ nyingĩ ta icio o ta ũrĩa mangĩahotire kũigua.,"With many such parables he spoke the word to them, as they were able to hear it."
Mark 4:34,"Gũtirĩ ũndũ aameeraga atekwaria na ngerekano. No rĩrĩa maarĩ na arutwo ake oiki, nĩamataragĩria maũndũ mothe.",Without a parable he didn’t speak to them; but privately to his own disciples he explained everything.
Mark 4:35,"Na mũthenya o ũcio gwakinya hwaĩ-inĩ-rĩ, akĩĩra arutwo ake atĩrĩ, “Nĩtũringei tũthiĩ mũrĩmo ũũrĩa ũngĩ.”","On that day, when evening had come, he said to them, “Let’s go over to the other side.”"
Mark 4:36,"Na maarĩkia gũtiga gĩkundi kĩa andũ na thuutha, makĩhaica gatarũ-inĩ o harĩa Jesũ aarĩ. Na nĩ kwarĩ na tũtarũ tũngĩ twatwaranire hamwe nake.","Leaving the multitude, they took him with them, even as he was, in the boat. Other small boats were also with him."
Mark 4:37,"Na rĩrĩ, kũu iria-inĩ gũkĩgĩa na kĩhuhũkanio kĩnene, namo makũmbĩ ma maaĩ magĩtoonya gatarũ thĩinĩ, o nginya gakĩenda kũũrĩra.","A big wind storm arose, and the waves beat into the boat, so much that the boat was already filled."
Mark 4:38,"Jesũ aarĩ toro akomeire muto mũthia-inĩ wa gatarũ. Nao arutwo makĩmũũkĩria makĩmũũria atĩrĩ, “Mũrutani, kaĩ wee ũtaramaka tũkĩũrĩra maaĩ-inĩ?”","He himself was in the stern, asleep on the cushion; and they woke him up and asked him, “Teacher, don’t you care that we are dying?”"
Mark 4:39,"NakeJesũagĩũkĩra, agĩkaaniarũhuhonaakĩĩramakũmbĩmaciomairiaatĩrĩ, “Kira! Naũhoorere!” Naruo rũhuho rũgĩtiga kũhurutana, gũkĩhoorera biũ.","He awoke and rebuked the wind, and said to the sea, “Peace! Be still!” The wind ceased and there was a great calm."
Mark 4:40,"Jesũ akĩũria arutwo ake atĩrĩ, “Nĩ kĩĩ gĩtũmĩte mũmake ũguo? O na rĩu mũtirĩ mũretĩkia?”","He said to them, “Why are you so afraid? How is it that you have no faith?”"
Mark 4:41,"Nao magĩĩtigĩra mũno na makĩũrania atĩrĩ, “Kaĩ mũndũ ũyũ akĩrĩ ũũ? Tondũ o na rũhuho na makũmbĩ ma iria nĩiramwathĩkĩra!” 5","They were greatly afraid and said to one another, “Who then is this, that even the wind and the sea obey him?”"
Mark 5:1,"Jesũ na arutwo ake magĩkinya mũrĩmo ũũrĩa ũngĩ wa iria, magĩthiĩ bũrũri wa Agerasi.","They came to the other side of the sea, into the country of the Gadarenes."
Mark 5:2,"Na Jesũ aarĩkia kuuma gatarũ-inĩ, agĩtũngwo nĩ mũndũ warĩ na ngoma thũku oimĩte mbĩrĩra-inĩ.","When he had come out of the boat, immediately a man with an unclean spirit met him out of the tombs."
Mark 5:3,"Mũndũ ũcio aatũũraga kũu mbĩrĩra-inĩ, na gũtirĩ mũndũ ũngĩahotire kũmuoha na kĩndũ, o na mũnyororo.","He lived in the tombs. Nobody could bind him any more, not even with chains,"
Mark 5:4,"Nĩgũkorwo nĩohagwo kaingĩ na mĩnyororo moko na magũrũ, no akamĩtuanga icunjĩ na akoinanga igera iria ciamuohaga magũrũ. Na gũtirĩ mũndũ warĩ na hinya wa kũmũhooreria.","because he had been often bound with fetters and chains, and the chains had been torn apart by him, and the fetters broken in pieces. Nobody had the strength to tame him."
Mark 5:5,"Aatũũraga akayaga ũtukũ na mũthenya, kũu mbĩrĩra-inĩ na irĩma-inĩ agĩĩtemangaga na mahiga.","Always, night and day, in the tombs and in the mountains, he was crying out, and cutting himself with stones."
Mark 5:6,"Rĩrĩa oonire Jesũ arĩ o haraaya akĩhanyũka, akĩĩgũithia thĩ mbere yake.","When he saw Jesus from afar, he ran and bowed down to him,"
Mark 5:7,"Akĩanĩrĩra na mũgambo mũnene, akiuga atĩrĩ, “Ũrenda atĩa na niĩ, wee Jesũ, Mũrũ wa Ngai-Ũrĩa-Ũrĩ-Igũrũ-Mũno? Ndagũthaitha na Ngai ndũkaanyariire!”","and crying out with a loud voice, he said, “What have I to do with you, Jesus, you Son of the Most High God? I adjure you by God, don’t torment me.”"
Mark 5:8,"Nĩgũkorwo Jesũ aamwĩrĩte atĩrĩ, “Wee ngoma ĩno thũku uma thĩinĩ wa mũndũ ũyũ!”","For he said to him, “Come out of the man, you unclean spirit!”"
Mark 5:9,"Jesũ agĩcooka akĩmũũria atĩrĩ, “Wĩtagwo atĩa?” Nake akĩmũcookeria atĩrĩ, “Njĩtagwo Legioni, nĩgũkorwo tũrĩ aingĩ.”*","He asked him, “What is your name?” He said to him, “My name is Legion, for we are many.”"
Mark 5:10,Nake agĩkĩrĩrĩria gũthaitha Jesũ mũno ndagacingate ciume bũrũri ũcio.,He begged him much that he would not send them away out of the country.
Mark 5:11,"Na rĩrĩ, haarĩ na rũũru rũnene rwa ngũrwe rwarĩĩaga harũrũka-inĩ cia kĩrĩma kĩarĩ hakuhĩ na hau.",Now on the mountainside there was a great herd of pigs feeding.
Mark 5:12,"Ndaimono icio igĩthaitha Jesũ, ikĩmwĩra atĩrĩ, “Twĩtĩkĩrie tũthiĩ kũrĩ ngũrwe iria, tũtoonye thĩinĩ wacio.”","All the demons begged him, saying, “Send us into the pigs, that we may enter into them.”"
Mark 5:13,"Nake agĩciĩtĩkĩria. Nacio ndaimono icio ikiuma igĩthiĩ igĩtoonya thĩinĩ wa ngũrwe. Rũũru rũu ruothe rwa mũigana wa ngũrwe ngiri igĩrĩ, rũkĩharũrũka kĩhurũrũka-inĩ na ihenya rũgĩtoonya iria-inĩ, rũkĩũrĩra.","At once Jesus gave them permission. The unclean spirits came out and entered into the pigs. The herd of about two thousand rushed down the steep bank into the sea, and they were drowned in the sea."
Mark 5:14,"Arĩa maarĩithagia ngũrwe icio makĩũra, magĩthiĩ kũheana ũhoro ũcio itũũra-inĩ na mĩgũnda-inĩ, nao andũ magĩũka kuona ũrĩa gwekĩkĩte.","Those who fed the pigs fled, and told it in the city and in the country. The people came to see what it was that had happened."
Mark 5:15,"Na rĩrĩa mookire harĩ Jesũ, makĩona mũndũ ũrĩa warĩ na Legioni ya ndaimono aikarĩte thĩ hau, ehumbĩte nguo na arĩ na meciiria mega; nao magĩĩtigĩra.","They came to Jesus, and saw him who had been possessed by demons sitting, clothed, and in his right mind, even him who had the legion; and they were afraid."
Mark 5:16,"Andũ arĩa moonete ũndũ ũcio ũgĩĩkwo makĩĩra andũ acio angĩ maũndũ marĩa mekĩkire kũrĩ mũndũ ũcio waiyũrĩtwo nĩ ndaimono, o na makĩmahe ũhoro wa ngũrwe.","Those who saw it declared to them what happened to him who was possessed by demons, and about the pigs."
Mark 5:17,Nao andũ acio makĩambĩrĩria gũthaitha Jesũ oime bũrũri ũcio wao.,They began to beg him to depart from their region.
Mark 5:18,"Rĩrĩa Jesũ aatoonyaga gatarũ, mũndũ ũcio warutĩtwo ndaimono agĩthaitha Jesũ etĩkĩre mathiĩ nake.","As he was entering into the boat, he who had been possessed by demons begged him that he might be with him."
Mark 5:19,"No Jesũ akĩmũgiria, akĩmwĩra atĩrĩ, “Inũka mũciĩ kũrĩ andũ anyu, ũmeere ũrĩa wothe Mwathani agwĩkĩire, o na ũrĩa akũiguĩrĩire tha.”","He didn’t allow him, but said to him, “Go to your house, to your friends, and tell them what great things the Lord has done for you and how he had mercy on you.”"
Mark 5:20,"Nĩ ũndũ ũcio, mũndũ ũcio agĩthiĩ akĩambĩrĩria kũheana ũhoro kũu Dekapoli wa maũndũ marĩa mothe Jesũ aamwĩkĩire. Nao andũ othe makĩgega.","He went his way, and began to proclaim in Decapolis how Jesus had done great things for him, and everyone marveled."
Mark 5:21,"Nake Jesũ aarĩkia kũringa rĩngĩ na gatarũ na aakinya mũrĩmo ũrĩa ũngĩ wa iria, kĩrĩndĩ kĩingĩ gĩkĩũngana harĩ we o hau aarĩ hũgũrũrũ-inĩ cia iria.","When Jesus had crossed back over in the boat to the other side, a great multitude was gathered to him; and he was by the sea."
Mark 5:22,"Na hĩndĩ o ĩyo mũnene ũmwe wa thunagogi wetagwo Jairũ agĩũka hau. Oona Jesũ, akĩĩgũithia thĩ magũrũ-inĩ make","Behold, one of the rulers of the synagogue, Jairus by name, came; and seeing him, he fell at his feet"
Mark 5:23,"akĩmũthaitha mũno, akĩmwĩra atĩrĩ, “Kairĩtu gakwa gakirie gũkua. Ndagũthaitha ũũke, ũgakaigĩrĩre moko nĩgeetha kahone, gatũũre muoyo.”","and begged him much, saying, “My little daughter is at the point of death. Please come and lay your hands on her, that she may be made healthy, and live.”"
Mark 5:24,"Nĩ ũndũ ũcio Jesũ agĩthiĩ nake. Nakĩo kĩrĩndĩ kĩnene gĩkĩmũrũmĩrĩra, na gĩkamũhatĩkaga na mĩena yothe.","He went with him, and a great multitude followed him, and they pressed upon him on all sides."
Mark 5:25,"Na rĩrĩ, hau nĩ haarĩ na mũtumia watũire oiraga thakame mĩaka ikũmi na ĩĩrĩ.","A certain woman who had a discharge of blood for twelve years,"
Mark 5:26,"Nĩathĩĩnĩkĩte mũno agĩthondekwo nĩ mandagĩtarĩ aingĩ, na akahũthĩra kĩrĩa gĩothe aakoretwo nakĩo, no handũ ha kũhona aakĩragĩrĩria o kwĩhĩrwo.","and had suffered many things by many physicians, and had spent all that she had, and was no better, but rather grew worse,"
Mark 5:27,"Rĩrĩa aiguire ũhoro wa Jesũ, agĩũka na thuutha wake gatagatĩ-inĩ ga kĩrĩndĩ, akĩhutia nguo yake,","having heard the things concerning Jesus, came up behind him in the crowd and touched his clothes."
Mark 5:28,"tondũ eeciiririe atĩrĩ, “Ingĩhutia nguo ciake, no hone.”","For she said, “If I just touch his clothes, I will be made well.”"
Mark 5:29,"O rĩmwe agĩtiga kuura, na akĩigua nĩehererio thĩĩna mwĩrĩ-inĩ wake.","Immediately the flow of her blood was dried up, and she felt in her body that she was healed of her affliction."
Mark 5:30,"Nake Jesũ o rĩmwe akĩigua atĩ hinya nĩwoima harĩ we. Akĩĩhũgũrĩra kĩrĩndĩ kĩu akĩũria atĩrĩ, “Nũũ ũcio wahutia nguo ciakwa?”","Immediately Jesus, perceiving in himself that the power had gone out from him, turned around in the crowd and asked, “Who touched my clothes?”"
Mark 5:31,"Nao arutwo ake makĩmũcookeria atĩrĩ, “Woria ‘Nũũ wahutia?’ ũkĩonaga ũrĩa andũ aya marakũhatĩka?”","His disciples said to him, “You see the multitude pressing against you, and you say, ‘Who touched me?’ ”"
Mark 5:32,No Jesũ akĩroranga one nũũ wamũhutĩtie.,He looked around to see her who had done this thing.
Mark 5:33,"Nake mũtumia ũcio, aamenya ũrĩa eekĩtwo, agĩũka, akĩĩgũithia magũrũ-inĩ make akĩinainaga nĩ guoya, akĩmũhe ũhoro wothe ũrĩa watariĩ.","But the woman, fearing and trembling, knowing what had been done to her, came and fell down before him, and told him all the truth."
Mark 5:34,"Nake Jesũ akĩmwĩra atĩrĩ, “Mwarĩ ũyũ, wĩtĩkio waku nĩguo watũma ũhone; thiĩ na thayũ na ũhone mũrimũ waku.”","He said to her, “Daughter, your faith has made you well. Go in peace, and be cured of your disease.”"
Mark 5:35,"O hĩndĩ ĩyo Jesũ akĩaragia-rĩ, hagĩũka andũ moimĩte kwa Jairũ ũrĩa warĩ mũnene wa thunagogi, makĩmwĩra atĩrĩ, “Mwarĩguo nĩakua. Ũgũgĩthĩĩnia mũrutani rĩngĩ nĩkĩ?”","While he was still speaking, people came from the synagogue ruler’s house, saying, “Your daughter is dead. Why bother the Teacher any more?”"
Mark 5:36,"Nake Jesũ akĩaga gũthikĩrĩria ũguo moigaga, akĩĩra mũnene ũcio wa thunagogi atĩrĩ, “Wee ĩtĩkia na ndũgetigĩre.”","But Jesus, when he heard the message spoken, immediately said to the ruler of the synagogue, “Don’t be afraid, only believe.”"
Mark 5:37,"Jesũ ndetĩkĩririe mũndũ o na ũrĩkũ amũrũmĩrĩre, o tiga Petero na Jakubu na Johana mũrũ wa nyina na Jakubu.","He allowed no one to follow him except Peter, James, and John the brother of James."
Mark 5:38,"Na maakinya mũciĩ kwa mũnene ũcio wa thunagogi, Jesũ akĩona andũ magagaĩte makĩrĩraga na makiugagĩrĩria.","He came to the synagogue ruler’s house, and he saw an uproar, weeping, and great wailing."
Mark 5:39,"Agĩtoonya thĩinĩ akĩmeera atĩrĩ, “Kĩagago gĩkĩ gĩothe na kĩrĩro nĩ cia kĩ? Mwana ti mũkuũ, no nĩ gũkoma akomete.”","When he had entered in, he said to them, “Why do you make an uproar and weep? The child is not dead, but is asleep.”"
Mark 5:40,"Nao makĩmũthekerera. Na thuutha wa kũmoimia nja othe, akĩoya ithe na nyina wa mwana na arutwo arĩa aarĩ nao magĩtoonya harĩa mwana ũcio aarĩ.","They ridiculed him. But he, having put them all out, took the father of the child, her mother, and those who were with him, and went in where the child was lying."
Mark 5:41,"Akĩnyiita mwana guoko, akĩmwĩra atĩrĩ, “Talitha kumi!” (naguo wataũrwo nĩ ta kuuga, “Kairĩtu gaka, ndakwĩra atĩrĩ, ũkĩra!”)","Taking the child by the hand, he said to her, “Talitha cumi!” which means, being interpreted, “Girl, I tell you, get up!”"
Mark 5:42,"O rĩmwe kairĩtu kau gagĩũkĩra, gakĩambĩrĩria gũthiĩ (nako kaarĩ na ũkũrũ wa mĩaka ikũmi na ĩĩrĩ). Nao mona ũguo makĩgega mũno.","Immediately the girl rose up and walked, for she was twelve years old. They were amazed with great amazement."
Mark 5:43,"Nake akĩmakaania mũno matikareke mũndũ o na ũrĩkũ amenye ũhoro ũcio, na akĩmeera makahe kĩndũ gĩa kũrĩa.","He strictly ordered them that no one should know this, and commanded that something should be given to her to eat."
Mark 6:1,"Thuutha ũcio Jesũ akiuma kũu agĩthiĩ itũũra rĩao, arĩ hamwe na arutwo ake.","He went out from there. He came into his own country, and his disciples followed him."
Mark 6:2,"Mũthenya wa Thabatũ wakinya, Jesũ akĩambĩrĩria kũruta andũ ũhoro arĩ thĩinĩ wa thunagogi, na andũ aingĩ arĩa maamũiguire makĩgega. Nao makĩũrania atĩrĩ, “Mũndũ ũyũ aarutire maũndũ maya kũ? Nĩ ũũgĩ wa mũthemba ũrĩkũ ũyũ aheetwo, atĩ o na nĩaringaga ciama!","When the Sabbath had come, he began to teach in the synagogue, and many hearing him were astonished, saying, “Where did this man get these things?” and, “What is the wisdom that is given to this man, that such mighty works come about by his hands?"
Mark 6:3,"Githĩ ũyũ ti ũrĩa bundi wa mbaũ? Githĩ ũyũ ti mũrũ wa Mariamu, o we mũrũ wa nyina na Jakubu na Jusufu na Judasi na Simoni. Na aarĩ a nyina githĩ matirĩ gũkũ hamwe na ithuĩ?” Nao makĩmũrakarĩra.","Isn’t this the carpenter, the son of Mary and brother of James, Joses, Judah, and Simon? Aren’t his sisters here with us?” So they were offended at him."
Mark 6:4,"Jesũ akĩmeera atĩrĩ, “Kũndũ mũnabii ataheagwo gĩtĩĩo no itũũra-inĩ rĩake, na kwa andũ a nyũmba yao, na gwake mũciĩ.”","Jesus said to them, “A prophet is not without honor, except in his own country, and among his own relatives, and in his own house.”"
Mark 6:5,"Nake Jesũ ndaahotire kũringa ciama kũu, o tiga atĩ nĩaigĩrĩire andũ mataarĩ aingĩ moko arĩa maarĩ arũaru nao makĩhona.","He could do no mighty work there, except that he laid his hands on a few sick people and healed them."
Mark 6:6,Nake akĩgega nĩ ũndũ wa ũrĩa maagĩte wĩtĩkio. Jesũ agĩcooka agĩthiĩ akĩrutanaga itũũra gwa itũũra.,He marveled because of their unbelief. He went around the villages teaching.
Mark 6:7,"Agĩcooka agĩĩta arutwo arĩa ikũmi na eerĩ, akĩmatũma mathiĩ eerĩ eerĩ na akĩmahe ũhoti wa kũingata ngoma thũku.","He called to himself the twelve, and began to send them out two by two; and he gave them authority over the unclean spirits."
Mark 6:8,"Na akĩmeera atĩrĩ, “Mũtigekuuĩre kĩndũ o nakĩ rũgendo-inĩ tiga o mũtirima; na mũtigakuue mũgate, kana mondo, kana mbeeca ibeeti-inĩ cianyu.","He commanded them that they should take nothing for their journey, except a staff only: no bread, no wallet, no money in their purse,"
Mark 6:9,Ĩkĩrai iraatũ no mũtigakuue nguo cia kũgarũrĩra.,"but to wear sandals, and not put on two tunics."
Mark 6:10,"Rĩrĩa rĩothe mwatoonya nyũmba, ikarai kuo nginya rĩrĩa mũkoima itũũra rĩu.","He said to them, “Wherever you enter into a house, stay there until you depart from there."
Mark 6:11,"Na kũrĩa andũ matakamũnyiita ũgeni kana marege kũmũthikĩrĩria-rĩ, mũkiuma kuo mũkaaribariba magũrũ manyu rũkũngũ rũitĩke, rũtuĩke ũira wa kũmatuĩra ciira.”","Whoever will not receive you nor hear you, as you depart from there, shake off the dust that is under your feet for a testimony against them. Assuredly, I tell you, it will be more tolerable for Sodom and Gomorrah in the day of judgment than for that city!”"
Mark 6:12,Nao makiumagara magĩthiĩ makĩhunjagia atĩ andũ merire.,They went out and preached that people should repent.
Mark 6:13,Ningĩ makĩingata ndaimono nyingĩ na magĩitĩrĩria andũ aingĩ arĩa maarĩ arũaru maguta nao makĩhona.,"They cast out many demons, and anointed many with oil who were sick and healed them."
Mark 6:14,"Mũthamaki Herode nĩaiguire ũhoro ũcio, nĩgũkorwo rĩĩtwa rĩa Jesũ nĩrĩagĩte igweta mũno. Andũ amwe moigaga atĩrĩ, “Johana Mũbatithania nĩariũkĩte kuuma kũrĩ arĩa akuũ, na nĩkĩo arĩ na hinya mũnene ũguo wa kũringa ciama.”","King Herod heard this, for his name had become known, and he said, “John the Baptizer has risen from the dead, and therefore these powers are at work in him.”"
Mark 6:15,"Angĩ nao makoiga atĩrĩ, “Ũyũ nĩ Elija.” Angĩ nao makoiga atĩrĩ, “Ũyũ nĩ mũnabii ta ũmwe wa arĩa a tene.”","But others said, “He is Elijah.” Others said, “He is a prophet, or like one of the prophets.”"
