Reference,Kikuyu,English
1 Corinthians 4:18,"Amwe anyu nĩmatuĩkĩte etĩĩi, makona ta itarooka kũu kũrĩ inyuĩ.","Now some are puffed up, as though I were not coming to you."
1 Corinthians 4:19,"No nĩngũũka kũrĩ inyuĩ narua, akorwo nĩ kwenda kwa Mwathani, na hĩndĩ ĩyo nĩngatuĩria ũrĩa andũ aya etĩĩi maaragia, o hamwe na ũhoti ũrĩa marĩ naguo.","But I will come to you shortly, if the Lord is willing. And I will know, not the word of those who are puffed up, but the power."
1 Corinthians 4:20,"Nĩgũkorwo ũthamaki wa Ngai ti ũhoro wa kwaria, no nĩ wa kũgĩa na ũhoti.","For God’s Kingdom is not in word, but in power."
1 Corinthians 4:21,"Mũkwenda atĩa? Ngĩũke kũrĩ inyuĩ na kĩboko, kana njũke na wendo hamwe na roho wa ũhooreri?","What do you want? Shall I come to you with a rod, or in love and a spirit of gentleness?"
1 Corinthians 5:1,"Nĩ ma ndeto nĩiraario atĩ thĩinĩ wanyu kũrĩ na ũtharia, na nĩ ũtharia mũthemba ũrĩa ũtangĩoneka o na kũrĩ andũ arĩa matetĩkĩtie Ngai: Naguo nĩ atĩ ũmwe wanyu nĩakomete na mũtumia wa ithe.","It is actually reported that there is sexual immorality among you, and such sexual immorality as is not even named among the Gentiles, that one has his father’s wife."
1 Corinthians 5:2,"Na inyuĩ mũgakenera ũndũ ũcio! Githĩ mũtiagĩrĩirwo nĩgũkorwo mũiyũrĩtwo nĩ kĩeha, nĩguo mũndũ ũcio wĩkĩte ũguo mũmũingate, ehere ngwatanĩro-inĩ yanyu?","You are arrogant, and didn’t mourn instead, that he who had done this deed might be removed from among you."
1 Corinthians 5:3,"O na ndakorwo ndirĩ hamwe na inyuĩ kũu, ndĩ hamwe na inyuĩ thĩinĩ wa roho, na nĩndĩkĩtie gũtuĩra mũndũ ũcio wĩkĩte ũguo ciira, o ta ndĩ hamwe na inyuĩ.","For I most certainly, as being absent in body but present in spirit, have already, as though I were present, judged him who has done this thing."
1 Corinthians 5:4,"Hĩndĩ ĩrĩa mũrĩkorwo mũnganĩte thĩinĩ wa rĩĩtwa rĩa Mwathani witũ Jesũ, na niĩ ndĩ hamwe na inyuĩ thĩinĩ wa roho, o na hinya wa Mwathani witũ Jesũ ũrĩ ho-rĩ,","In the name of our Lord Jesus Christ, when you are gathered together with my spirit with the power of our Lord Jesus Christ,"
1 Corinthians 5:5,"mũndũ ũcio mũneanei kũrĩ Shaitani, nĩgeetha mehia make ma kĩĩmwĩrĩ maniinwo, naguo roho wake ũkaahonokio mũthenya ũrĩa wa Mwathani.","you are to deliver such a one to Satan for the destruction of the flesh, that the spirit may be saved in the day of the Lord Jesus."
1 Corinthians 5:6,Mwĩgaatho ũcio wanyu ti mwega. Kaĩ inyuĩ mũtooĩ atĩ ndawa nini ya kũimbia mĩgate nĩĩtũmaga kĩmere gĩothe kĩimbe?,Your boasting is not good. Don’t you know that a little yeast leavens the whole lump?
1 Corinthians 5:7,"Eheriai ndawa ĩyo ya kũimbia mĩgate ĩrĩa ya tene biũ nĩguo mũtuĩke kĩmere kĩerũ gĩtarĩ na ndawa ya kũimbia, tondũ ũguo nĩguo mũtariĩ. Nĩgũkorwo Kristũ, o we gatũrũme gaitũ ka Bathaka, nĩarĩkĩtie kũrutwo igongona.","Purge out the old yeast, that you may be a new lump, even as you are unleavened. For indeed Christ, our Passover, has been sacrificed in our place."
1 Corinthians 5:8,"Nĩ ũndũ ũcio-rĩ, nĩtũkũngũĩre Gĩathĩ, ti na ndawa ĩyo ya tene ya kũimbia mĩgate, ĩyo ya rũmena na ya waganu, no tũkũngũĩre na mũgate ũtarĩ na ndawa ya kũimbia, o guo mũgate wa wĩhokeku na wa ũhoro wa ma.","Therefore let’s keep the feast, not with old yeast, neither with the yeast of malice and wickedness, but with the unleavened bread of sincerity and truth."
1 Corinthians 5:9,"Nĩndĩmwandĩkĩire marũa-inĩ makwa ngamwĩra mũtigage kũgĩaga thiritũ na andũ arĩa ahũũri maraya,",I wrote to you in my letter to have no company with sexual sinners;
1 Corinthians 5:10,"ũguo ti kuuga mweheranĩre na andũ a thĩ ĩno, arĩa ahũũri maraya, kana arĩa akoroku, kana arĩa atunyani, o na kana arĩa ahooi mĩhianano. Mũngĩĩka ũguo-rĩ, no mũkiumire gũkũ thĩ.","yet not at all meaning with the sexual sinners of this world, or with the covetous and extortionists, or with idolaters, for then you would have to leave the world."
1 Corinthians 5:11,"No rĩu, ndĩramwandĩkĩra nĩguo mũtikagĩe thiritũ na mũndũ o na ũrĩkũ ũrĩa wĩĩtaga mũrũ kana mwarĩ wa Ithe witũ, no nĩ mũhũũri maraya, kana nĩ mũkoroku, kana nĩ mũhooi mĩhianano kana nĩ mũndũ wa gũcambania, o na kana nĩ mũrĩĩu wa njoohi kana nĩ mũtunyani. Mũndũ ta ũcio mũtikarĩĩanĩre nake.","But as it is, I wrote to you not to associate with anyone who is called a brother who is a sexual sinner, or covetous, or an idolater, or a slanderer, or a drunkard, or an extortionist. Don’t even eat with such a person."
1 Corinthians 5:12,Ũkĩrĩ wĩra wakwa gũciirithia arĩa matarĩ a kanitha? Githĩ inyuĩ mũtikĩagĩrĩirwo nĩgũciirithia arĩa marĩ a kanitha?,For what do I have to do with also judging those who are outside? Don’t you judge those who are within?
1 Corinthians 5:13,Ngai nĩwe ũgaaciirithia arĩa marĩ nja. “Ingatai mũndũ ũcio mwaganu oime thĩinĩ wanyu.”,"But those who are outside, God judges. “Put away the wicked man from among yourselves.”*"
1 Corinthians 6:1,"Kũngĩkorwo kũrĩ mũndũ ũmwe wanyu ũhĩtĩirie ũrĩa ũngĩ-rĩ, no akĩgerie gũthiĩ kũrĩ andũ arĩa matetigĩrĩte Ngai nĩguo mamatuithanie ciira, handũ ha gũthiĩ mbere ya andũ arĩa aamũre?","Dare any of you, having a matter against his neighbor, go to law before the unrighteous, and not before the saints?"
1 Corinthians 6:2,"Kaĩ inyuĩ mũtooĩ atĩ andũ arĩa aamũre nĩo magaatuĩra andũ a gũkũ thĩ ciira? Na angĩkorwo nĩ inyuĩ mũgaaciirithia andũ a gũkũ thĩ-rĩ, githĩ mũtikĩrĩ na ũhoti wa gũtua maciira marĩa manini?","Don’t you know that the saints will judge the world? And if the world is judged by you, are you unworthy to judge the smallest matters?"
1 Corinthians 6:3,"Kaĩ inyuĩ mũtooĩ atĩ nĩ ithuĩ tũgaatuĩra araika ciira? Ĩ maũndũ ma mũtũũrĩre ũyũ-rĩ, githĩ tũtiagĩrĩirwo nĩkũmaciira makĩria!","Don’t you know that we will judge angels? How much more, things that pertain to this life?"
1 Corinthians 6:4,"Nĩ ũndũ ũcio kũngĩkorwo na mũndũ wanyu ũhĩtĩirio maũndũ-inĩ ta macio- rĩ, no mũthuure o na andũ matangĩtĩĩka kanitha-inĩ matuĩke a kũmũciirithia!","If then you have to judge things pertaining to this life, do you set them to judge who are of no account in the assembly?"
1 Corinthians 6:5,Ndoiga ũguo nĩguo ndĩmũconore. Kwahoteka atĩa atĩ thĩinĩ wanyu gũtirĩ mũndũ mũũgĩ ũngĩhota gũtuithania etĩkia eerĩ ciira mangĩhĩtania?,I say this to move you to shame. Isn’t there even one wise man among you who would be able to decide between his brothers?
1 Corinthians 6:6,"No handũ ha ũguo-rĩ, mũrũ kana mwarĩ wa Ithe witũ atwaraga ũrĩa ũngĩ igooti- inĩ, na nĩ igooti-inĩ rĩa arĩa matetĩkĩtie!","But brother goes to law with brother, and that before unbelievers!"
1 Corinthians 6:7,Gũkorwo mũrĩ na maciira gatagatĩ-inĩ kanyu nĩkuonania atĩ nĩmũhootetwo biũ. Githĩ ti kaba mwĩtĩkagĩre gwĩkwo ũũru? Githĩ ti kaba mwĩtĩkagĩre kũheenio?,Therefore it is already altogether a defect in you that you have lawsuits one with another. Why not rather be wronged? Why not rather be defrauded?
1 Corinthians 6:8,"Handũ ha ũguo-rĩ, nĩmũheenanagia na mũgekana ũũru, na acio mwĩkaga ũguo-rĩ, nĩ ariũ na aarĩ a Ithe wanyu.","No, but you yourselves do wrong and defraud, and that against your brothers."
1 Corinthians 6:9,"Kaĩ inyuĩ mũtooĩ atĩ andũ arĩa aaganu matikagaya ũthamaki wa Ngai? Mũtikanaheeneke: Gũtirĩ ahũũri maraya, kana ahooi mĩhianano, kana itharia, kana arũme arĩa metuaga ta aka, kana arũme arĩa makomaga na arũme arĩa angĩ,","Or don’t you know that the unrighteous will not inherit God’s Kingdom? Don’t be deceived. Neither the sexually immoral, nor idolaters, nor adulterers, nor male prostitutes, nor homosexuals,"
1 Corinthians 6:10,"kana aici, kana andũ arĩa akoroku, kana arĩĩu, kana acambania, o na kana atunyani makaagaya ũthamaki wa Ngai.","nor thieves, nor covetous, nor drunkards, nor slanderers, nor extortionists, will inherit God’s Kingdom."
1 Corinthians 6:11,"Na ũguo nĩguo amwe anyu mwatariĩ. No nĩmwathambirio, na mũgĩtherio, na mũgĩtuuo athingu thĩinĩ wa rĩĩtwa rĩa Mwathani Jesũ Kristũ o na nĩ ũndũ wa Roho wa Ngai witũ.","Some of you were such, but you were washed. You were sanctified. You were justified in the name of the Lord Jesus, and in the Spirit of our God."
1 Corinthians 6:12,"“Niĩ ndirigĩrĩirio gwĩka ũndũ o wothe,” no ti ũndũ o wothe ũrĩ kĩguni. “Niĩ ndirigĩrĩirio gwĩka ũndũ o wothe,” no ndingĩathwo nĩ ũndũ o na ũrĩkũ.","“All things are lawful for me,” but not all things are expedient. “All things are lawful for me,” but I will not be brought under the power of anything."
1 Corinthians 6:13,"“Irio nĩ cia nda na nda nĩ ya irio,” no Ngai nĩagaciniina cierĩ. Mwĩrĩ ti wa kũhũthĩrwo na ũmaraya, no nĩ wa gũtungata Mwathani, nake Mwathani aathage mwĩrĩ ũcio.","“Foods for the belly, and the belly for foods,” but God will bring to nothing both it and them. But the body is not for sexual immorality, but for the Lord, and the Lord for the body."
1 Corinthians 6:14,"Ngai nĩariũkirie Mwathani kuuma kũrĩ arĩa akuũ nĩ ũndũ wa hinya wake, na o na ithuĩ nĩagatũriũkia na hinya o ro ũcio.","Now God raised up the Lord, and will also raise us up by his power."
1 Corinthians 6:15,"Kaĩ inyuĩ mũtooĩ atĩ mĩĩrĩ yanyu nĩ ciĩga cia Kristũ we mwene? Nĩ ũndũ ũcio, no ngĩoye ciĩga icio cia Kristũ nĩguo ndĩcinyiitithanie na mũmaraya? Kũroaga gũtuĩka ũguo!",Don’t you know that your bodies are members of Christ? Shall I then take the members of Christ and make them members of a prostitute? May it never be!
1 Corinthians 6:16,"Kaĩ inyuĩ mũtooĩ atĩ mũndũ ũrĩa wĩnyiitithanagia na mũmaraya, matuĩkaga mwĩrĩ ũmwe nake? Nĩgũkorwo nĩ kwĩrĩtwo atĩrĩ, “Acio eerĩ magaatuĩka mwĩrĩ ũmwe.”","Or don’t you know that he who is joined to a prostitute is one body? For, “The two”, he says, “will become one flesh.”*"
1 Corinthians 6:17,No mũndũ ũrĩa wĩnyiitithanagia na Mwathani atuĩkaga ũmwe nake thĩinĩ wa roho.,But he who is joined to the Lord is one spirit.
1 Corinthians 6:18,"Ũragĩrai mehia ma ũmaraya. Mehia marĩa mangĩ mothe mekagwo nĩ mũndũ marĩ nja ya mwĩrĩ wake, no mũndũ ũrĩa ũhũũraga ũmaraya-rĩ, nĩ mwĩrĩ wake mwene ehagĩria.","Flee sexual immorality! “Every sin that a man does is outside the body,” but he who commits sexual immorality sins against his own body."
1 Corinthians 6:19,"Kaĩ inyuĩ mũtooĩ atĩ mĩĩrĩ yanyu nĩ hekarũ ya Roho Mũtheru ũrĩa ũrĩ thĩinĩ wanyu, ũrĩa mwaheirwo nĩ Ngai? Inyuĩ mũtirĩ anyu inyuĩ ene;","Or don’t you know that your body is a temple of the Holy Spirit who is in you, whom you have from God? You are not your own,"
1 Corinthians 6:20,"inyuĩ mwagũrirwo na thogora. Nĩ ũndũ ũcio-rĩ, tĩĩithagiai Ngai na mĩĩrĩ yanyu.","for you were bought with a price. Therefore glorify God in your body and in your spirit, which are God’s."
1 Corinthians 7:1,"Na rĩrĩ, ha ũhoro wa maũndũ marĩa mwanyandĩkĩire marũa nĩ ũndũ wamo, ngũmwĩra atĩrĩ: Nĩ wega mũndũ mũrũme kwaga kũhikania.",Now concerning the things about which you wrote to me: it is good for a man not to touch a woman.
1 Corinthians 7:2,"No tondũ wa ũrĩa ũmaraya ũingĩhĩte-rĩ, o mũndũ mũrũme nĩagĩrĩirwo nĩ kũgĩa na mũtumia wake mwene, na mũndũ-wa-nja agĩe na mũthuuri wake mwene.","But, because of sexual immoralities, let each man have his own wife, and let each woman have her own husband."
1 Corinthians 7:3,"Mũthuuri nĩagĩrĩirwo nĩ kũhingagĩria mũtumia wake bata wake wa kĩhiko, o nake mũtumia ahingagĩrie mũthuuriwe bata wake.","Let the husband give his wife the affection owed her,† and likewise also the wife her husband."
1 Corinthians 7:4,"Mũtumia ndangĩĩathĩra mwĩrĩ wake mwene, tondũ nĩ wake na mũthuuriwe. Ũguo no taguo mũthuuri atangĩĩathĩra mwĩrĩ wake mwene, tondũ nĩ wake na mũtumia wake.","The wife doesn’t have authority over her own body, but the husband does. Likewise also the husband doesn’t have authority over his own body, but the wife does."
1 Corinthians 7:5,"Tigagai kũimana, o tiga rĩrĩa mũngĩkorwo mũiguanĩire, naguo gũkorwo nĩ kwa ihinda, nĩgeetha mũgĩĩage na ihinda rĩa kũhooya. Thuutha ũcio no mũcooke hamwe rĩngĩ, nĩguo Shaitani ndakamũgerie tondũ wanyu kũremwo kwĩgirĩrĩria.","Don’t deprive one another, unless it is by consent for a season, that you may give yourselves to fasting and prayer, and may be together again, that Satan doesn’t tempt you because of your lack of self-control."
1 Corinthians 7:6,"Ũhoro ũcio ndawaaria taarĩ rũũtha ngũheana, no ti gwathana ngwathana.","But this I say by way of concession, not of commandment."
1 Corinthians 7:7,"No nyende andũ othe mahaane ta ũrĩa niĩ ndariĩ. No o mũndũ aheetwo kĩheo gĩake mwene kuuma kũrĩ Ngai; mũndũ ũmwe aheetwo kĩheo gĩkĩ, na ũrĩa ũngĩ akaheo kĩrĩa kĩngĩ.","Yet I wish that all men were like me. However, each man has his own gift from God, one of this kind, and another of that kind."
1 Corinthians 7:8,"Na rĩrĩ, nĩ ũndũ wa andũ arĩa matahikanĩtie na atumia a ndigwa, nguuga ũũ: Nĩ wega maikare o ũguo matahikanĩtie, o ta ũrĩa niĩ ndariĩ.","But I say to the unmarried and to widows, it is good for them if they remain even as I am."
1 Corinthians 7:9,"No angĩkorwo matingĩhota kwĩgirĩrĩria-rĩ, nĩmahike na mahikanie, tondũ nĩ kaba kũhikania gũkĩra gũikara makĩhĩĩahĩaga.","But if they don’t have self-control, let them marry. For it’s better to marry than to burn with passion."
1 Corinthians 7:10,"Kũrĩ andũ arĩa mahikĩte na makahikania-rĩ, ngwathana ũũ, no ti niĩ, nĩ Mwathani ũgwathana: Mũtumia ndakanatigane na mũthuuriwe.","But to the married I command—not I, but the Lord—that the wife not leave her husband"
1 Corinthians 7:11,"No aangĩka ũguo-rĩ, nĩagĩikare atarĩ mũhiku, kana akorwo ti ũguo, acookerere mũthuuriwe. Ningĩ mũthuuri ndakanaingate mũtumia wake.","(but if she departs, let her remain unmarried, or else be reconciled to her husband), and that the husband not leave his wife."
1 Corinthians 7:12,"Nĩ ũndũ wa acio angĩ nguuga ũũ, no nĩ niĩ ndĩroiga, ti Mwathani: Angĩkorwo mũrũ wa Ithe witũ arĩ na mũtumia ũtetĩkĩtie, na mũtumia ũcio etĩkĩre matũũranie-rĩ, nĩatige kũmũingata.","But to the rest I—not the Lord—say, if any brother has an unbelieving wife, and she is content to live with him, let him not leave her."
1 Corinthians 7:13,"Nake mũtumia angĩkorwo arĩ na mũthuuri ũtetĩkĩtie, na mũthuuri ũcio etĩkĩre matũũranie-rĩ, nĩatige kũmũingata.","The woman who has an unbelieving husband, and he is content to live with her, let her not leave her husband."
1 Corinthians 7:14,"Nĩgũkorwo mũthuuri ũrĩa ũtetĩkĩtie nĩatheretio nĩ ũndũ wa mũtumia wake, nake mũtumia ũrĩa ũtarĩ mwĩtĩkia nĩatheretio nĩ ũndũ wa mũthuuri wake mwĩtĩkia. Kũngĩaga gũtuĩka ũguo-rĩ, ciana cianyu no ituĩke ti theru, no ũrĩa kũrĩ rĩu nĩ atĩ nĩ theru.","For the unbelieving husband is sanctified in the wife, and the unbelieving wife is sanctified in the husband. Otherwise your children would be unclean, but now they are holy."
1 Corinthians 7:15,"No rĩrĩ, mũndũ ũcio ũtetĩkĩtie angĩthiĩ-rĩ, nĩarekwo athiĩ. Nĩgũkorwo mũndũ mũrũme, kana mũndũ-wa-nja ũrĩa wĩtĩkĩtie ti muohe nĩ ũhoro ta ũcio; Ngai atwĩtĩte tũtũũranagie na thayũ.","Yet if the unbeliever departs, let there be separation. The brother or the sister is not under bondage in such cases, but God has called us in peace."
1 Corinthians 7:16,"Wee mũtumia-rĩ, ũũĩ atĩa kana nĩwe ũkaahonokia mũthuuri waku? O na wee mũthuuri-rĩ, ũũĩ atĩa kana nĩwe ũkaahonokia mũtumia waku?","For how do you know, wife, whether you will save your husband? Or how do you know, husband, whether you will save your wife?"
1 Corinthians 7:17,"No rĩrĩ, mũndũ o mũndũ nĩaikare mũtũũrĩre ũrĩa Mwathani aamũgaĩire, o ũrĩa Ngai aamwĩtĩire. Ũyũ nĩguo watho ũrĩa ngwatha makanitha mothe.","Only, as the Lord has distributed to each man, as God has called each, so let him walk. So I command in all the assemblies."
1 Corinthians 7:18,"Mũndũ angĩkorwo eetirwo arĩ mũruu-rĩ, nĩatige gũikara ta atarĩ mũruu. Mũndũ ũrĩa ũtaarĩ mũruu rĩrĩa eetirwo nĩatige kũrua.",Was anyone called having been circumcised? Let him not become uncircumcised. Has anyone been called in uncircumcision? Let him not be circumcised.
1 Corinthians 7:19,Kũrua gũtirĩ bata; o na kwaga kũrua gũtirĩ bata. Ũndũ ũrĩa ũrĩ bata nĩ kũmenyerera maathani ma Ngai.,"Circumcision is nothing, and uncircumcision is nothing, but what matters is keeping God’s commandments."
1 Corinthians 7:20,O mũndũ nĩaikarage o ũrĩa aatariĩ rĩrĩa Ngai aamwĩtire.,Let each man stay in that calling in which he was called.
1 Corinthians 7:21,"Wee warĩ ngombo rĩrĩa wetirwo? Ũndũ ũcio ndũgagũtange, no korwo wahota kuona njĩra ya kuuma ũkombo-inĩ-rĩ, gerera yo.","Were you called being a bondservant? Don’t let that bother you, but if you get an opportunity to become free, use it."
1 Corinthians 7:22,"Nĩgũkorwo mũndũ ũrĩa warĩ ngombo rĩrĩa Mwathani aamwĩtire-rĩ, ũcio nĩ mũndũ wa Mwathani ũtarĩ ngombo; ningĩ no taguo, ũrĩa warĩ mũndũ muohore rĩrĩa Mwathani aamwĩtire-rĩ, ũcio nĩ ngombo ya Kristũ.",For he who was called in the Lord being a bondservant is the Lord’s free man. Likewise he who was called being free is Christ’s bondservant.
1 Corinthians 7:23,Inyuĩ mwagũrirwo goro; mũtigatuĩke ngombo cia andũ.,You were bought with a price. Don’t become bondservants of men.
1 Corinthians 7:24,"Ariũ na aarĩ a Ithe witũ, o ũndũ ũrĩa mũndũ eehokeirwo nĩ Ngai-rĩ, nĩaikarage o ũguo ũndũ ũcio Ngai aamwĩtĩire.","Brothers, let each man, in whatever condition he was called, stay in that condition with God."
1 Corinthians 7:25,"Rĩu-rĩ, ũhoro wĩgiĩ airĩtu nĩ ũyũ: Ndirĩ na watho uumĩte kũrĩ Mwathani, no nĩngũheana itua rĩakwa ta mũndũ mwĩhokeku nĩ ũndũ wa kũiguĩrwo tha nĩ Mwathani.","Now concerning virgins, I have no commandment from the Lord, but I give my judgment as one who has obtained mercy from the Lord to be trustworthy."
1 Corinthians 7:26,"Nĩ ũndũ wa mathĩĩna ma mahinda maya-rĩ, nguona arĩ wega mũikarage o ũrĩa mũndũ atariĩ.","Therefore I think that because of the distress that is on us, it’s good for a man to remain as he is."
1 Corinthians 7:27,Wee nĩũhikanĩtie? Ndũkaingate mũtumia waku. Wee nawe hihi ndũhikanĩtie? Tiga kũhikania.,Are you bound to a wife? Don’t seek to be freed. Are you free from a wife? Don’t seek a wife.
1 Corinthians 7:28,"No ũngĩhikania-rĩ, wee ndwĩhĩtie; o na mũirĩtu angĩhika-rĩ, o nake ndehĩtie. No andũ arĩa marahika kana makahikania-rĩ, nĩmarĩonaga mathĩĩna maingĩ mũtũũrĩre-inĩ ũyũ, na nĩmo ndĩrenda kũmũrigĩrĩria.","But if you marry, you have not sinned. If a virgin marries, she has not sinned. Yet such will have oppression in the flesh, and I want to spare you."
1 Corinthians 7:29,"Ũndũ ũrĩa ndĩrenda kuuga, ariũ na aarĩ a Ithe witũ, nĩ atĩ ihinda nĩ inini. Kuuma rĩu andũ arĩa marĩ na atumia nĩ kwagĩrĩire maikarage ta matarĩ nao;","But I say this, brothers: the time is short. From now on, both those who have wives may be as though they had none;"
1 Corinthians 7:30,"arĩa maracakaya nĩmaikarage ta mataracakaya; nao arĩa makenete nĩmaikarage ta matakenete; o na arĩa mekũgũra indo, nĩmaikarage ta matarĩ kĩndũ marĩ.","and those who weep, as though they didn’t weep; and those who rejoice, as though they didn’t rejoice; and those who buy, as though they didn’t possess;"
1 Corinthians 7:31,"nao arĩa mahũthagĩra indo cia thĩ ĩno, nĩmaikarage ta matohanĩtio nacio. Nĩgũkorwo ũrĩa thĩ ĩno ĩhaana rĩu-rĩ, nĩgũthira ĩrathira.","and those who use the world, as not using it to the fullest. For the mode of this world passes away."
1 Corinthians 7:32,"Niĩ ingĩenda inyuĩ mũikarage mũtegwĩtanga. Mũndũ ũrĩa ũtahikanĩtie etangaga na maũndũ ma Mwathani, na eciiragia o ũrĩa angĩkenia Mwathani.","But I desire to have you to be free from cares. He who is unmarried is concerned for the things of the Lord, how he may please the Lord;"
1 Corinthians 7:33,"No mũndũ ũrĩa ũhikanĩtie etangaga na maũndũ ma gũkũ thĩ, na eciiragia o ũrĩa angĩkenia mũtumia wake,","but he who is married is concerned about the things of the world, how he may please his wife."
1 Corinthians 7:34,"naguo wendi wa ngoro yake nĩmũgayũkanu. Mũndũ-wa-nja ũtarĩ mũhiku kana mũirĩtu etangaga na maũndũ ma Mwathani: Muoroto wake nĩ kwĩheana harĩ Mwathani mwĩrĩ na roho. No mũtumia mũhiku etangaga na maũndũ ma thĩ ĩno, na eciiragia o ũrĩa angĩkenia mũthuuriwe.","There is also a difference between a wife and a virgin. The unmarried woman cares about the things of the Lord, that she may be holy both in body and in spirit. But she who is married cares about the things of the world—how she may please her husband."
1 Corinthians 7:35,"Ndĩramwarĩria maũndũ maya nĩgeetha mũgunĩke, ti atĩ nĩguo ndĩmũrigĩrĩrie, no nĩgeetha mũikarage na mĩthiĩre ĩrĩa yagĩrĩire, mwĩheanĩte biũ harĩ Mwathani mũtekũguucĩrĩrio nĩ maũndũ mangĩ.","This I say for your own benefit, not that I may ensnare you, but for that which is appropriate, and that you may attend to the Lord without distraction."
1 Corinthians 7:36,"Mũndũ o wothe angĩona atĩ nĩarahĩtĩria mũirĩtu ũrĩa orĩtie, nake mũirĩtu ũcio akorwo matukũ make ma ũirĩtu wake nĩmarahĩtũka-rĩ, mũndũ ũcio angĩigua nĩagĩrĩirwo nĩ kũhikania-rĩ, nĩeke o ũguo ekwenda. Ti kwĩhia ekwĩhia. Nĩmagĩrĩirwo mahikanie.","But if any man thinks that he is behaving inappropriately toward his virgin, if she is past the flower of her age, and if need so requires, let him do what he desires. He doesn’t sin. Let them marry."
1 Corinthians 7:37,"No rĩrĩ, ũrĩa ũtuĩte na ngoro yake atekũringĩrĩrio, no nĩwe mwene wĩyendeire, na agatua itua atĩ ndekũhikia mũirĩtu ũcio-rĩ, mũndũ ũcioonakenĩekĩteũrĩakwagĩrĩire.","But he who stands steadfast in his heart, having no urgency, but has power over his own will, and has determined in his own heart to keep his own virgin, does well."
1 Corinthians 7:38,"Nĩũndũũcio-rĩ, mũndũũrĩaũhikagiamũirĩtuũrĩaorĩtienĩekaga ũrĩa kwagĩrĩire, no ũrĩa ũngĩaga kũmũhikia nĩekaga wega makĩria.","So then both he who gives his own virgin in marriage does well, and he who doesn’t give her in marriage does better."
1 Corinthians 7:39,"Mũtumia nĩohanĩtio na mũthuuriwe rĩrĩa rĩothe mũthuuriwe arĩ muoyo. No mũthuuriwe angĩkua, nĩmuohorenanoahikĩremũndũoũrĩaangĩenda, nomũndũũciononginyaakorwonĩetĩkĩtie Mwathani.","A wife is bound by law for as long as her husband lives; but if the husband is dead, she is free to be married to whomever she desires, only in the Lord."
1 Corinthians 7:40,"No itua rĩakwa nĩ atĩrĩ, mũtumia ũcio angĩaga kũhika rĩngĩ, no akorwo arĩ na gĩkeno makĩria. Na ngwĩciiria atĩ niĩ o na niĩ ndĩ na Roho wa Ngai.","But she is happier if she stays as she is, in my judgment, and I think that I also have God’s Spirit."
1 Corinthians 8:1,"Na rĩrĩ, ũhoro wa irio iria ikoragwo irutĩirwo mĩhianano-rĩ, nĩtũũĩ atĩ ithuothe tũrĩ na ũmenyo ũhoro-inĩ ũcio. Ũmenyo nĩũtũmaga mũndũ etũũgĩrie, no wendo nĩ gwaka wakaga.","Now concerning things sacrificed to idols: We know that we all have knowledge. Knowledge puffs up, but love builds up."
1 Corinthians 8:2,"Mũndũ ũrĩa wĩciiragia atĩ nĩoĩ ũndũ-rĩ, ndooĩ ũndũ ũcio wega ta ũrĩa aagĩrĩirwo nĩ kũũmenya.","But if anyone thinks that he knows anything, he doesn’t yet know as he ought to know."
1 Corinthians 8:3,"No mũndũ ũrĩa wendete Ngai, ũcio nĩwe ũũĩo nĩ Ngai.",But anyone who loves God is known by him.
1 Corinthians 8:4,"Nĩ ũndũũcio, haũhoroũkoniĩkũrĩairio iria irutĩirwo mĩhianano-rĩ, nĩtũũĩatĩ gũkũthĩ mũhianano nĩ kĩndũ gĩa tũhũ, na atĩ gũtirĩ Ngai ũngĩ tiga o ũrĩa ũmwe.","Therefore concerning the eating of things sacrificed to idols, we know that no idol is anything in the world, and that there is no other God but one."
1 Corinthians 8:5,"Tondũ o na kũngĩkorwo nĩ kũrĩ indo ciĩtagwo ngai, irĩ kũũrĩa igũrũ kana irĩ gũkũ thĩ-rĩ, amu ti-itherũ nĩ kũrĩ na “ngai” nyingĩ na “aathani” aingĩ,","For though there are things that are called “gods”, whether in the heavens or on earth—as there are many “gods” and many “lords”—"
1 Corinthians 8:6,"no harĩ ithuĩ-rĩ, Ngai no ũmwe, na nĩwe Ithe witũ, na indo ciothe cioimire kũrĩ we na tũtũũraga muoyo nĩ ũndũ wake; na kũrĩ na Mwathani o ũmwe, nake nĩwe Jesũ Kristũ, o we ũrĩa indo ciothe ciagĩire nĩ ũndũ wake, na nowe ũtũtũũragia muoyo.","yet to us there is one God, the Father, of whom are all things, and we for him; and one Lord, Jesus Christ, through whom are all things, and we live through him."
1 Corinthians 8:7,"No ti andũ othe mooĩ ũguo. Andũ amwe nĩ ũndũ wa ũrĩa matũũrĩte mamenyerete mĩhianano, o na hĩndĩ ĩrĩa mekũrĩa irio ta icio meciiragia atĩ nĩirutĩirwo mũhianano, na tondũ thamiri ciao itirĩ hinya-rĩ, makanyiitwo nĩ thaahu.","However, that knowledge isn’t in all men. But some, with consciousness of an idol until now, eat as of a thing sacrificed to an idol, and their conscience, being weak, is defiled."
1 Corinthians 8:8,"No irio iria tũrĩĩaga itingĩtũma tũkuhĩrĩrie Ngai; tũtingĩthũkio nĩ kwaga gũcirĩa, na tũtingĩagĩrio nĩgũcirĩa.","But food will not commend us to God. For neither, if we don’t eat are we the worse, nor if we eat are we the better."
