Reference,Kikuyu,English
Philippians 4:8,"Ũhoro wa kũrĩkĩrĩria, ariũ na aarĩ a Ithe witũ-rĩ, nĩ atĩ maũndũ marĩa ma ma, na marĩa ma gũtĩĩka, na marĩa ma kĩhooto, na marĩa matheru, na marĩa ma kwendeka, na marĩa ma kwĩrirĩrio, angĩkorwo kũrĩ maũndũ mega kũna na ma kũgaathĩrĩrio-rĩ, mwĩciiragiei ũhoro wa maũndũ ta macio.","Finally, brothers, whatever things are true, whatever things are honorable, whatever things are just, whatever things are pure, whatever things are lovely, whatever things are of good report: if there is any virtue and if there is anything worthy of praise, think about these things."
Philippians 4:9,"Namo maũndũ marĩa mwerutire, kana mũkĩamũkĩra kana mũkĩigua kuuma kũrĩ niĩ, o na kana mũkĩona thĩinĩ wakwa, mekagei arĩ mo. Nake Ngai wa thayũ nĩarĩkoragwo hamwe na inyuĩ.","Do the things which you learned, received, heard, and saw in me, and the God of peace will be with you."
Philippians 4:10,"Nĩngũkena mũno thĩinĩ wa Mwathani nĩkuona atĩ marigĩrĩrio-inĩ nĩmũrurumũkĩtie ũhoro wanyu wa kwĩĩnjiiria. Ti-itherũ nĩmũreĩnjiiragia, no mũtirarĩ na mweke wa kuonania ũguo.","But I rejoice in the Lord greatly that now at length you have revived your thought for me; in which you did indeed take thought, but you lacked opportunity."
Philippians 4:11,"Ndiroiga ũguo nĩ ũndũ nĩmbataire, nĩgũkorwo nĩndĩrutĩte kũiganĩra o ũrĩa kũngĩkorwo kũhaana.","Not that I speak because of lack, for I have learned in whatever state I am, to be content in it."
Philippians 4:12,"Nĩmenyete ũhoro wa gũikara ndĩ mũkĩaru, na ngamenya ũhoro wa gũikara ndĩ mũtongu. Nĩndĩrutĩte hitho ya gũikara njiganĩire ũndũ-inĩ o wothe na maũndũ-inĩ mothe, kana nĩ kũhũũna, kana nĩ kũhũũta, kana nĩ kũingĩhĩrwo, o na kana nĩ kwaga.","I know how to be humbled, and I also know how to abound. In any and all circumstances I have learned the secret both to be filled and to be hungry, both to abound and to be in need."
Philippians 4:13,Nĩhotaga gwĩka maũndũ mothe na ũndũ wa Kristũ ũrĩa ũheaga hinya.,I can do all things through Christ who strengthens me.
Philippians 4:14,"No, nĩmwekire wega nĩkũnyiitanĩra na niĩ mathĩĩna-inĩ makwa.",However you did well that you shared in my affliction.
Philippians 4:15,"Makĩria ma ũguo, o ta ũrĩa inyuĩ andũ Afilipi mũkũmenya-rĩ, matukũ-inĩ ma mbere rĩrĩa mwahunjĩirio Ũhoro-ũrĩa-Mwega, hĩndĩ ĩrĩa ndoimire Makedonia, gũtirĩ kanitha o na ũmwe wanyiitanĩire na niĩ harĩ ũhoro wa kũheana kana kwamũkĩra, tiga o inyuĩ;","You yourselves also know, you Philippians, that in the beginning of the Good News, when I departed from Macedonia, no assembly shared with me in the matter of giving and receiving but you only."
Philippians 4:16,"nĩgũkorwo o na rĩrĩa ndaarĩ Thesalonike, nĩmwandũmagĩra ũteithio kaingĩ hĩndĩ ĩrĩa ndaakoragwo mbataire.",For even in Thessalonica you sent once and again to my need.
Philippians 4:17,"Ti atĩ nĩ kĩheo ndĩracaria kuuma kũrĩ inyuĩ, no ndĩracaria kĩrĩa kĩngĩigwo mũthiithũ-inĩ wanyu.","Not that I seek for the gift, but I seek for the fruit that increases to your account."
Philippians 4:18,"Nĩnyamũkĩrĩte indo nyingĩ mũno makĩria; nĩndeheirwo indo cia kũnjigana, nĩgũkorwo rĩu nĩnyamũkĩrĩte iheo iria mwanengerire Epafarodito andehere. Indo icio nĩ ta maruta marĩ na mũtararĩko mwega, marĩ igongona rĩĩtĩkĩrĩku rĩa gũkenia Ngai.*","But I have all things and abound. I am filled, having received from Epaphroditus the things that came from you, a sweet-smelling fragrance, an acceptable and well-pleasing sacrifice to God."
Philippians 4:19,"Nake Ngai wakwa nĩarĩkĩragĩrĩria kũmũhe kĩrĩa gĩothe mũngĩkorwo mũbataire, akĩmũtanahagĩra na ũtonga wake ũrĩa wĩ riiri thĩinĩ wa Kristũ Jesũ.",My God will supply every need of yours according to his riches in glory in Christ Jesus.
Philippians 4:20,"Nake Ngai, o we Ithe witũ, arogoocwo nginya tene na tene. Ameni.",Now to our God and Father be the glory forever and ever! Amen.
Philippians 4:21,Geithiai andũ othe arĩa aamũre thĩinĩ wa Kristũ Jesũ. Ariũ na aarĩ a Ithe witũ arĩa tũrĩ nao nĩmamũgeithia.,Greet every saint in Christ Jesus. The brothers who are with me greet you.
Philippians 4:22,"Andũ othe arĩa aamũre nĩmamũgeithia, na makĩria arĩa a mũciĩ wa Kaisari.","All the saints greet you, especially those who are of Caesar’s household."
Philippians 4:23,Wega wa Mwathani Jesũ Kristũ ũrogĩa na maroho manyu. Ameni.,The grace of the Lord Jesus Christ be with you all. Amen.
