Reference,Kikuyu,English
Ecclesiastes 5:6,"Ndũkareke kanua gaku gatũme wĩhie. Ndũkanoigĩre mbere ya mũtũmwo wa hekarũ atĩrĩ, “Mwĩhĩtwa wakwa ndehĩtire na mahĩtia.” Nĩ kĩĩ kĩngĩtũma ũrakarie Ngai na uuge waku, nake athũkie wĩra wa moko maku?","Don’t allow your mouth to lead you into sin. Don’t protest before the messenger that this was a mistake. Why should God be angry at your voice, and destroy the work of your hands?"
Ecclesiastes 5:7,Irooto nyingĩ na ciugo nyingĩ nĩ cia tũhũ. Nĩ ũndũ ũcio ikaraga wĩtigĩrĩte Ngai.,"For in the multitude of dreams there are vanities, as well as in many words; but you must fear God."
Ecclesiastes 5:8,"Ũngĩkoona mũthĩĩni akĩhinyĩrĩrio, na akaagithio ciira wa ma na kĩhooto bũrũri-inĩ, ndũkana- makio nĩ maũndũ macio; nĩgũkorwo mũnene ũmwe aroragwo nĩ mũnene ũngĩ, na igũrũ wa acio eerĩ nĩ harĩ angĩ anene kũmakĩra.","If you see the oppression of the poor, and the violent taking away of justice and righteousness in a district, don’t marvel at the matter, for one official is eyed by a higher one, and there are officials over them."
Ecclesiastes 5:9,Uumithio wa bũrũri nĩ wa andũ othe; o na mũthamaki we mwene oonaga uumithio kuuma mĩgũnda-inĩ.,Moreover the profit of the earth is for all. The king profits from the field.
Ecclesiastes 5:10,Mũndũ ũrĩa wothe wendeete mbeeca ndarĩ hĩndĩ aciiganagia; nake ũrĩa wothe wendeete ũtonga ndaiganagwo nĩ kĩrĩa oonaga. Ũndũ ũyũ o naguo no wa tũhũ.,"He who loves silver shall not be satisfied with silver, nor he who loves abundance, with increase. This also is vanity."
Ecclesiastes 5:11,"O ũrĩa indo ikĩragĩrĩria kuongerereka, noguo arĩa macirĩĩaga mongererekaga. Mwene cio agunĩkaga nakĩ, tiga o gũciĩrorera na maitho?","When goods increase, those who eat them are increased; and what advantage is there to its owner, except to feast on them with his eyes?"
Ecclesiastes 5:12,"Toro wa mũndũ ũrĩa ũrutaga wĩra nĩ mwega, o na angĩrĩa irio nini kana nyingĩ, no ũingĩ wa indo cia gĩtonga ndũrekaga kĩone toro.","The sleep of a laboring man is sweet, whether he eats little or much; but the abundance of the rich will not allow him to sleep."
Ecclesiastes 5:13,"Nĩnyonete ũndũ mũũru na wa kĩeha gũkũ thĩ kwaraga riũa: ũtonga ũrĩa mũndũ eigagĩra ũkaya kũmũthũkia we mwene,",There is a grievous evil which I have seen under the sun: wealth kept by its owner to his harm.
Ecclesiastes 5:14,"kana ũtonga ũrĩa ũthiraga na njĩra ya mũtino, atĩ angĩgaaciara kahĩĩ, gatirĩ kĩndũ kangĩgaya.","Those riches perish by misfortune, and if he has fathered a son, there is nothing in his hand."
Ecclesiastes 5:15,"Mũndũ oimaga nda ya nyina arĩ njaga, na o ũguo okaga, noguo athiiaga. Ndarĩ kĩndũ o nakĩ kiumanĩte na wĩra wake agaakuua na moko make.","As he came out of his mother’s womb, naked shall he go again as he came, and shall take nothing for his labor, which he may carry away in his hand."
Ecclesiastes 5:16,"Ũndũ ũyũ o naguo nĩ mũũru, na wa kĩeha: Atĩ o ũrĩa mũndũ okaga, noguo athiiaga, nake-rĩ, nĩ ũndũ ũrĩkũ egunaga naguo, kuona atĩ enogagĩria o rũhuho?","This also is a grievous evil, that in all points as he came, so shall he go. And what profit does he have who labors for the wind?"
Ecclesiastes 5:17,"Matukũ-inĩ make mothe arĩĩagĩra nduma-inĩ, arĩ na gũtangĩka kũnene, na kũhinyĩrĩrĩka, o na marakara.","All his days he also eats in darkness, he is frustrated, and has sickness and wrath."
Ecclesiastes 5:18,"Ngĩcooka ngĩmenya atĩ nĩ wega na nĩ kwagĩrĩire mũndũ arĩĩage na anyuuage, na akenagĩre gwĩtungumania gwake arĩ gũkũ thĩ kwaraga riũa matukũ-inĩ manini ma gũtũũra muoyo marĩa aheetwo nĩ Ngai, tondũ rĩu nĩrĩo igai rĩake.","Behold, that which I have seen to be good and proper is for one to eat and to drink, and to enjoy good in all his labor, in which he labors under the sun, all the days of his life which God has given him; for this is his portion."
Ecclesiastes 5:19,"Na ningĩ-rĩ, mũndũ o wothe angĩheo ũtonga na indo nĩ Ngai, na amũhotithie gũcikenera, nake aamũkĩre igai rĩake na akenio nĩ wĩra wake-rĩ, kĩu nĩ kĩheo aheetwo nĩ Ngai.","Every man also to whom God has given riches and wealth, and has given him power to eat of it, and to take his portion, and to rejoice in his labor—this is the gift of God."
Ecclesiastes 5:20,"Ti kaingĩ mũndũ ũcio ataranagia ũhoro wa matukũ ma muoyo wake, tondũ Ngai nĩamũikaragia arĩ na gĩkeno ngoro-inĩ. 6","For he shall not often reflect on the days of his life, because God occupies him with the joy of his heart. 6"
Ecclesiastes 6:1,"Na rĩrĩ, nĩnyonete ũndũ ũngĩ mũũru gũkũ thĩ kwaraga riũa, naguo nĩũritũhagĩra andũ mũno:","There is an evil which I have seen under the sun, and it is heavy on men:"
Ecclesiastes 6:2,"Naguo nĩ atĩ Ngai aheaga mũndũ ũtonga, na indo, o na gĩtĩĩo, agakoragwo na kĩndũ o kĩrĩa gĩothe ngoro yake ĩngĩĩrirĩria, no rĩrĩ, Ngai akaaga kũmũhotithia gũcikenera, no mũndũ ũngĩ mũgeni nĩwe ũcikenagĩra handũ hake. Ũndũ ũyũ nĩ wa tũhũ, na nĩ ũndũ mũũru na wa kĩeha.","a man to whom God gives riches, wealth, and honor, so that he lacks nothing for his soul of all that he desires, yet God gives him no power to eat of it, but an alien eats it. This is vanity, and it is an evil disease."
Ecclesiastes 6:3,"Mũndũ no agĩe ciana igana rĩmwe na atũũre mĩaka mĩingĩ; no rĩrĩ, o na angĩtũũra ihinda iraaya atĩa, angĩkorwo ndangĩkenera ũgaacĩru wake na aage gũthikwo wega-rĩ, nguuga atĩrĩ, mũndũ ũcio akĩrĩtwo nĩ kĩhuno.","If a man fathers a hundred children, and lives many years, so that the days of his years are many, but his soul is not filled with good, and moreover he has no burial, I say that a stillborn child is better than he;"
Ecclesiastes 6:4,"Kĩhuno kĩu gĩũkaga kĩrĩ tũhũ, na gĩgathiĩ nduma-inĩ, na rĩĩtwa rĩakĩo rĩkahumbĩrwo nĩ nduma o ro ĩyo.","for it comes in vanity, and departs in darkness, and its name is covered with darkness."
Ecclesiastes 6:5,"O na gũtuĩka gĩtionire riũa kana gĩkĩmenya ũndũ o na ũrĩkũ- rĩ, nĩkĩgĩaga na ũhurũko gũkĩra mũndũ ũcio:",Moreover it has not seen the sun nor known it. This has rest rather than the other.
Ecclesiastes 6:6,"Ĩĩ, ti-itherũ o na angĩtũũra mĩaka ngiri ĩmwe maita meerĩ, na aage gũkenera ũgaacĩru wake. Githĩ othe matigĩthiiaga o handũ hamwe?","Yes, though he live a thousand years twice told, and yet fails to enjoy good, don’t all go to one place?"
Ecclesiastes 6:7,"Mũndũ arutaga wĩra wothe na kĩyo nĩguo aiyũrie kanua gake, no gũtirĩ hĩndĩ ngoro yake ĩiganagia.","All the labor of man is for his mouth, and yet the appetite is not filled."
Ecclesiastes 6:8,"Mũndũ mũũgĩ-rĩ, akĩrĩte mũndũ mũkĩĩgu na kĩ? Nake mũndũ mũthĩĩni ũrĩa ũmenyete gũikarania na andũ arĩa angĩ-rĩ, egunaga na kĩ?","For what advantage has the wise more than the fool? What has the poor man, that knows how to walk before the living?"
Ecclesiastes 6:9,"Nĩ kaba kĩrĩa maitho marona, gũkĩra kwangangio nĩ merirĩria. Ũndũ ũyũ o naguo nĩ wa tũhũ, o ta gũtengʼeria rũhuho.",Better is the sight of the eyes than the wandering of the desire. This also is vanity and a chasing after wind.
Ecclesiastes 6:10,"Kĩndũ gĩothe kĩanakorwo kuo kĩaheirwo rĩĩtwa, nake mũndũ nĩamenyekete ũrĩa atariĩ; gũtirĩ mũndũ ũngĩhota gũkararania na ũrĩa ũrĩ hinya kũmũkĩra.","Whatever has been, its name was given long ago; and it is known what man is; neither can he contend with him who is mightier than he."
Ecclesiastes 6:11,"O ũrĩa ciugo iraingĩha, noguo ituĩkaga cia tũhũ, naguo ũndũ ũcio ũgunaga mũndũ na kĩ?",For there are many words that create vanity. What does that profit man?
Ecclesiastes 6:12,"Nĩ ũndũ-rĩ, nũũ ũngĩmenya maũndũ marĩa magĩrĩire mũndũ mũtũũrĩre-inĩ wake, matukũ mothe ma muoyo wake manini na ma tũhũ marĩa aniinaga magathira o ta kĩĩruru? Nũũ ũngĩmwĩra ũrĩa gũkaahaana gũkũ thĩ kwaraga riũa aarĩkia kwehera? 7","For who knows what is good for man in life, all the days of his vain life which he spends like a shadow? For who can tell a man what will be after him under the sun? 7"
Ecclesiastes 7:1,"Nĩ kaba rĩĩtwa rĩega gũkĩra maguta marĩa manungi wega, na mũthenya wa gũkua gũkĩra mũthenya wa gũciarwo.",A good name is better than fine perfume; and the day of death better than the day of one’s birth.
Ecclesiastes 7:2,"Nĩ kaba gũthiĩ nyũmba ĩrĩ na macakaya gũkĩra gũthiĩ nyũmba ĩrĩ na ndĩa, nĩgũkorwo gĩkuũ nĩkĩo mũthia wa andũ othe; nao andũ arĩa marĩ muoyo nĩmakĩige ũndũ ũcio ngoro-inĩ ciao.","It is better to go to the house of mourning than to go to the house of feasting; for that is the end of all men, and the living should take this to heart."
Ecclesiastes 7:3,"Nĩ kaba kĩeha gũkĩra mĩtheko, tondũ gũtuka gĩthiithi nĩgũtũmaga ngoro yagĩre.",Sorrow is better than laughter; for by the sadness of the face the heart is made good.
Ecclesiastes 7:4,"Ngoro cia andũ arĩa oogĩ irũmbũyagia nyũmba ĩrĩ na macakaya, no ngoro cia andũ arĩa akĩĩgu irũmbũyagia nyũmba ĩrĩ na ikeno.",The heart of the wise is in the house of mourning; but the heart of fools is in the house of mirth.
Ecclesiastes 7:5,"Nĩ kaba kũigua irũithia rĩa mũndũ ũrĩa mũũgĩ, gũkĩra gũthikĩrĩria rwĩmbo rwa andũ arĩa akĩĩgu.",It is better to hear the rebuke of the wise than for a man to hear the song of fools.
Ecclesiastes 7:6,"O ta ũrĩa mĩigua ĩtũratũrĩkaga ĩrĩ rungu rwa nyũngũ,* no taguo mĩtheko ya andũ arĩa akĩĩgu ĩtariĩ. Ũndũ ũyũ o naguo no wa tũhũ.","For as the crackling of thorns under a pot, so is the laughter of the fool. This also is vanity."
Ecclesiastes 7:7,"Ũhinyanĩrĩria ũtũmaga mũndũ mũũgĩ akĩĩge, narĩo ihaki rĩgathũkia ngoro.",Surely extortion makes the wise man foolish; and a bribe destroys the understanding.
Ecclesiastes 7:8,"Nĩ kaba kĩrĩkĩrĩro kĩa ũndũ gũkĩra kĩambĩrĩria kĩaguo, na gũkirĩrĩria nĩ kwega gũkĩra mwĩtĩĩo.",Better is the end of a thing than its beginning. The patient in spirit is better than the proud in spirit.
Ecclesiastes 7:9,"Tigaga kũhiũha kũrakara na ngoro yaku, nĩ ũndũ marakara maikaraga ngoro-inĩ cia andũ arĩa akĩĩgu.","Don’t be hasty in your spirit to be angry, for anger rests in the bosom of fools."
Ecclesiastes 7:10,"Ndũkoorie atĩrĩ, “Nĩ kĩĩ gĩatũmaga matukũ ma tene makorwo marĩ mega gũkĩra maya?” Nĩgũkorwo ti ũũgĩ kũũria ũguo.","Don’t say, “Why were the former days better than these?” For you do not ask wisely about this."
Ecclesiastes 7:11,"Ũũgĩ, o ta igai, nĩ mwega na nĩũteithagia arĩa marĩ muoyo.","Wisdom is as good as an inheritance. Yes, it is more excellent for those who see the sun."
Ecclesiastes 7:12,"Ũũgĩ nĩ mwĩgitio, o ta ũrĩa mbeeca irĩ mwĩgitio, no rĩrĩ, wega wa ũmenyi maũndũ nĩ ũyũ: atĩ ũũgĩ nĩũtũũragia ũrĩa ũrĩ naguo muoyo.","For wisdom is a defense, even as money is a defense; but the excellency of knowledge is that wisdom preserves the life of him who has it."
Ecclesiastes 7:13,"Ta cũrania ũrĩa Ngai ekĩte: Kĩrĩa ogometie-rĩ, nũũ ũngĩhota gũkĩrũnga?","Consider the work of God, for who can make that straight which he has made crooked?"
Ecclesiastes 7:14,"Hĩndĩ ĩrĩa mahinda marĩ mega, kenaga; no rĩrĩ, rĩrĩa mahinda magũthũũkĩra, ũririkanage atĩrĩ: Ngai nĩwe ũtũmaga maũndũ macio meerĩ matwarane. Nĩ ũndũ ũcio mũndũ ndarĩ ũndũ angĩmenya wĩgiĩ mũtũũrĩre wake wa thuutha-inĩ.","In the day of prosperity be joyful, and in the day of adversity consider; yes, God has made the one side by side with the other, to the end that man should not find out anything after him."
Ecclesiastes 7:15,"Mũtũũrĩre-inĩ ũyũ wakwa wa tũhũ, nĩnyonete maũndũ maya meerĩ: mũndũ mũthingu no akue o na arĩ mũthingu, nake mũndũ mwaganu agatũũra muoyo ihinda iraaya o na arĩ mwaganu.","All this I have seen in my days of vanity: there is a righteous man who perishes in his righteousness, and there is a wicked man who lives long in his evildoing."
Ecclesiastes 7:16,"Tiga gũthinga makĩria, o na kana kũũhĩga makĩria: ũkwenda kwĩniina nĩkĩ?","Don’t be overly righteous, neither make yourself overly wise. Why should you destroy yourself?"
Ecclesiastes 7:17,"Tiga kwagana makĩria, kana gũkĩĩga: ũkwenda gũkua hĩndĩ yaku ĩtakinyĩte nĩkĩ?","Don’t be too wicked, neither be foolish. Why should you die before your time?"
Ecclesiastes 7:18,"Nĩ wega kũrũmia ũndũ ũmwe, na ndũkarekie ũcio ũngĩ. Mũndũ ũrĩa mwĩtigĩri-Ngai nĩetheemaga maũndũ macio meerĩ.","It is good that you should take hold of this. Yes, also don’t withdraw your hand from that; for he who fears God will come out of them all."
Ecclesiastes 7:19,"Ũũgĩ wĩkĩraga mũndũ mũũgĩ hinya, agakĩra aathani ikũmi marĩ itũũra-inĩ inene.",Wisdom is a strength to the wise man more than ten rulers who are in a city.
Ecclesiastes 7:20,"Gũtirĩ mũndũ mũthingu gũkũ thĩ, ũrĩa wĩkaga o wega mũtheri na ndehagia.",Surely there is not a righteous man on earth who does good and doesn’t sin.
Ecclesiastes 7:21,"Ndũgathikagĩrĩrie ũrĩa wothe andũ maraaria, tondũ wahota kũigua ndungata yaku ĩgĩkũruma:","Also don’t take heed to all words that are spoken, lest you hear your servant curse you;"
Ecclesiastes 7:22,nĩgũkorwo ngoro-inĩ yaku nĩũũĩ atĩ mahinda maingĩ wee mwene wanaruma andũ arĩa angĩ.,for often your own heart knows that you yourself have likewise cursed others.
Ecclesiastes 7:23,"Maũndũ macio mothe ndamatuĩririe na ũũgĩ, ngiuga atĩrĩ, “Nĩnduĩte itua rĩa kũgĩa na ũũgĩ.” No rĩrĩ, ũndũ ũcio warĩ kũraya na niĩ.","All this I have proved in wisdom. I said, “I will be wise;” but it was far from me."
Ecclesiastes 7:24,"O ũndũ ũrĩa wothe ũngĩtuĩka nĩguo, ũũgĩ-rĩ, nĩũraihĩrĩirie mũno na nĩmũhithe makĩria: nũũ ũngĩũmenya?","That which is, is far off and exceedingly deep. Who can find it out?"
Ecclesiastes 7:25,"Nĩ ũndũ ũcio ngĩhũndũra meciiria makwa harĩ ũmenyi, na gũtuĩria, na kũmaatha ũũgĩ, na mũtabarĩre wa maũndũ na ndaũkĩrwo nĩ ũkĩĩgu wa waganu, na ũgũrũki wa ũrimũ.","I turned around, and my heart sought to know and to search out, and to seek wisdom and the scheme of things, and to know that wickedness is stupidity, and that foolishness is madness."
Ecclesiastes 7:26,"Ningĩ ngĩona ũndũ mũrũrũ gũkĩra gĩkuũ, naguo nĩ mũndũ-wa-nja ũrĩa ũhaana ta mũtego, o ũrĩa ngoro yake ĩhaana mũtego wa kũgwatia, namo moko make makahaana ta mĩnyororo. Mũndũ ũrĩa ũkenagia Ngai nĩakehonokia harĩ mũndũ-wa-nja ũcio, no mũndũ ũrĩa mwĩhia nĩakagwatio nĩwe.","I find more bitter than death the woman whose heart is snares and traps, whose hands are chains. Whoever pleases God shall escape from her; but the sinner will be ensnared by her."
Ecclesiastes 7:27,"Mũrutani ekuuga atĩrĩ, “Ũndũ ũyũ nĩguo menyete: “Ngĩringithania ũndũ ũmwe na ũrĩa ũngĩ nĩguo menye mũtabarĩre wa maũndũ-rĩ,","“Behold, I have found this,” says the Preacher, “to one another, to find an explanation"
Ecclesiastes 7:28,"o ngĩethaga ũguo na ndione-rĩ: Nĩndonire mũndũ mũrũme ũmwe mũrũngĩrĩru harĩ arũme ngiri, no ndionire mũndũ-wa-nja o na ũmwe mũrũngĩrĩru thĩinĩ wao othe.","which my soul still seeks, but I have not found. I have found one man among a thousand, but I have not found a woman among all those."
Ecclesiastes 7:29,"Ũndũ ũyũ noguo nyonete: Ngai oombire mũndũ arĩ mũrũngĩrĩru, no andũ nĩmecarĩirie maũndũ maingĩ ma wara.” 8","Behold, I have only found this: that God made mankind upright; but they search for many inventions.” 8"
Ecclesiastes 8:1,"Nũũ ũtariĩ ta mũndũ ũrĩa mũũgĩ? Ningĩ nũũ ũngĩmenya gũtaũra maũndũ? Ũũgĩ nĩguo ũtũmaga ũthiũ wa mũndũ ũkenge, na ũgatũma gũthita gĩthiithi gwake kũgarũrũke.","Who is like the wise man? And who knows the interpretation of a thing? A man’s wisdom makes his face shine, and the hardness of his face is changed."
Ecclesiastes 8:2,"Nguga atĩrĩ, athĩkagĩra rĩathani rĩa mũthamaki, nĩ ũndũ nĩwehĩtire ũrĩ mbere ya Ngai.*","I say, “Keep the king’s command!” because of the oath to God."
Ecclesiastes 8:3,"Ndũkahiũhage kwehera harĩ mũthamaki. Ndũgekage ũndũ mũũru, nĩgũkorwo we ekaga ũndũ ũrĩa ũngĩmũkenia.","Don’t be hasty to go out of his presence. Don’t persist in an evil thing, for he does whatever pleases him,"
Ecclesiastes 8:4,"Na tondũ uuge wa mũthamaki ũrĩ hinya-rĩ, nũũ ũngĩhota kũmũũria kĩũria atĩrĩ, “Nĩ atĩa ũreka?”","for the king’s word is supreme. Who can say to him, “What are you doing?”"
Ecclesiastes 8:5,"Mũndũ ũrĩa wothe wathĩkagĩra watho wake ndakoona ũũru, nayo ngoro ya mũndũ mũũgĩ ĩkũũranaga gwathĩkĩra mũthamaki ihinda rĩrĩa rĩagĩrĩire, ningĩ na njĩra ĩrĩa yagĩrĩire.","Whoever keeps the commandment shall not come to harm, and his wise heart will know the time and procedure."
Ecclesiastes 8:6,"Nĩgũkorwo ũndũ o wothe nĩ ũrĩ ihinda rĩrĩa rĩagĩrĩire, na njĩra ĩrĩa yagĩrĩire ya kũwĩka, o na gũtuĩka thĩĩna wa mũndũ nĩũmũritũhagĩra mũno.","For there is a time and procedure for every purpose, although the misery of man is heavy on him."
Ecclesiastes 8:7,"Tondũ gũtirĩ mũndũ ũngĩmenya maũndũ marĩa makaamũkora-rĩ, nũũ ũngĩmwĩra maũndũ marĩa magooka?",For he doesn’t know that which will be; for who can tell him how it will be?
Ecclesiastes 8:8,"Gũtirĩ mũndũ ũngĩhota gwatha rũhuho agirie rũhurutane; ũguo noguo gũtarĩ mũndũ ũngĩhota kũgirĩrĩria mũthenya wake wa gũkua. O ta ũrĩa gũtarĩ mũndũ ũheagwo rũũtha hĩndĩ ya mbaara, ũguo noguo waganu ũtangĩhonokia mũndũ ũrĩa ũwĩkaga.",There is no man who has power over the spirit to contain the spirit; neither does he have power over the day of death. There is no discharge in war; neither shall wickedness deliver those who practice it.
Ecclesiastes 8:9,"Maũndũ macio mothe nĩndamoonire, o ndĩĩrutanĩirie kũmenya ũhoro wa maũndũ marĩa mothe mekagwo gũkũ thĩ kwaraga riũa. Nĩ kũrĩ hĩndĩ mũndũ agĩĩaga na ũhoti wa gwathaga andũ arĩa angĩ, nake agethũkia we mwene.","All this I have seen, and applied my mind to every work that is done under the sun. There is a time in which one man has power over another to his hurt."
Ecclesiastes 8:10,"O na ningĩ ngĩona andũ arĩa aaganu magĩthikwo, o acio maathiiaga na makoima handũ-harĩa-haamũre, nao magakumagio kũu itũũra-inĩ inene kũrĩa meekagĩra maũndũ macio. Ũndũ ũyũ o naguo no wa tũhũ.",So I saw the wicked buried. Indeed they came also from holiness. They went and were forgotten in the city where they did this. This also is vanity.
Ecclesiastes 8:11,"Rĩrĩa gwĩka ũũru kwaga kũherithio narua-rĩ, ngoro cia andũ ikĩragĩrĩria gũthugunda gwĩka ũũru.","Because sentence against an evil work is not executed speedily, therefore the heart of the sons of men is fully set in them to do evil."
Ecclesiastes 8:12,"O na mũndũ mwaganu angĩĩka maũndũ mooru maita igana na atũũre muoyo ihinda iraaya-rĩ, nĩnjũũĩ na ma atĩ andũ arĩa metigĩrĩte Ngai nĩmakona maũndũ mega, o acio mahooyaga marĩ mbere ya Ngai.","Though a sinner commits crimes a hundred times, and lives long, yet surely I know that it will be better with those who fear God, who are reverent before him."
Ecclesiastes 8:13,"No rĩrĩ, tondũ andũ arĩa aaganu matiĩtigagĩra Ngai-rĩ, matikoona maũndũ mega, na matukũ mao matikaraiha ta kĩĩruru.","But it shall not be well with the wicked, neither shall he lengthen days like a shadow, because he doesn’t fear God."
Ecclesiastes 8:14,"Na nĩ kũrĩ ũndũ ũngĩ wa tũhũ wĩkĩkaga gũkũ thĩ: naguo nĩ atĩ andũ arĩa athingu nĩmakoragwo nĩ maũndũ marĩa magĩrĩire gũkora andũ arĩa aaganu, ningĩ atĩ andũ arĩa aaganu nĩmakoragwo nĩ maũndũ marĩa magĩrĩire gũkora andũ arĩa athingu. Ũndũ ũyũ o naguo, nguga atĩrĩ, no wa tũhũ.","There is a vanity which is done on the earth, that there are righteous men to whom it happens according to the work of the wicked. Again, there are wicked men to whom it happens according to the work of the righteous. I said that this also is vanity."
Ecclesiastes 8:15,"Nĩ ũndũ ũcio ngũgaathĩrĩria gĩkeno kĩa mũtũũrĩre, tondũ gũtirĩ ũndũ ũngĩ mwega wa mũndũ gũkũ thĩ kwaraga riũa gũkĩra kũrĩa, na kũnyua, na gũkena. Nakĩo gĩkeno gĩtũũre kĩrũmanĩrĩire nake wĩra-inĩ wake matukũ mothe ma muoyo marĩa Ngai amũheete gũkũ thĩ kwaraga riũa.","Then I commended mirth, because a man has no better thing under the sun than to eat, to drink, and to be joyful: for that will accompany him in his labor all the days of his life which God has given him under the sun."
Ecclesiastes 8:16,"Rĩrĩa ndeerutanĩirie kũmenya ũhoro wa ũũgĩ na kuona wĩra ũrĩa mũndũ arutaga gũkũ thĩ, tondũ nĩ kũrĩ mũndũ maitho make matoonaga toro mũthenya kana ũtukũ,","When I applied my heart to know wisdom, and to see the business that is done on the earth (even though eyes see no sleep day or night),"
Ecclesiastes 8:17,"hĩndĩ ĩyo ngĩkĩona maũndũ marĩa mothe Ngai ekĩte. Gũtirĩ mũndũ ũngĩhota kũmenya ũrĩa gũthiiaga na mbere gũkũ thĩ kwaraga riũa. O na mũndũ angĩtuĩria na kĩyo gĩake gĩothe, ndangĩhota kũmenya gĩtũmi kĩa ũndũ ũcio. O na mũndũ mũũgĩ angĩĩtua atĩ nĩoĩ, ndangĩhota gũtaũkĩrwo kũna nĩ ũndũ ũcio. 9","then I saw all the work of God, that man can’t find out the work that is done under the sun, because however much a man labors to seek it out, yet he won’t find it. Yes even though a wise man thinks he can comprehend it, he won’t be able to find it. 9"
Ecclesiastes 9:1,"Nĩ ũndũ ũcio ngĩĩcũũrania ũhoro wa maũndũ macio mothe na ngĩona atĩ andũ arĩa athingu na arĩa oogĩ, o hamwe na mawĩra mao, marĩ moko-inĩ ma Ngai, no rĩrĩ, gũtirĩ mũndũ ũngĩmenya kana nĩ wendo, kana nĩ rũmena rũmwetereire.","For all this I laid to my heart, even to explore all this: that the righteous, and the wise, and their works, are in the hand of God; whether it is love or hatred, man doesn’t know it; all is before them."
Ecclesiastes 9:2,"Andũ othe marĩĩkagĩrĩria o ũndũ ũmwe: kĩrĩkĩrĩro kĩa andũ arĩa athingu na arĩa aaganu, kĩa andũ arĩa ega na arĩa ooru, kĩa andũ arĩa matethaahĩtie na arĩa methaahĩtie, na kĩa andũ arĩa marutaga magongona na arĩa matarutaga gĩothe no kĩmwe. O ta ũrĩa mũndũ mwega atariĩ, ũguo noguo mũndũ mwĩhia atariĩ; o ta ũrĩa arĩa mehĩtaga na mĩĩhĩtwa matariĩ, ũguo noguo arĩa metigagĩra kwĩhĩta na mĩĩhĩtwa matariĩ.","All things come alike to all. There is one event to the righteous and to the wicked; to the good, to the clean, to the unclean, to him who sacrifices, and to him who doesn’t sacrifice. As is the good, so is the sinner; he who takes an oath, as he who fears an oath."
Ecclesiastes 9:3,"Ũyũ nĩguo ũũru ũrĩa ũkoragwo maũndũ-inĩ mothe marĩa mekĩkaga gũkũ thĩ kwaraga riũa: Andũ othe marĩĩkagĩrĩria o ũndũ ũmwe. O na ningĩ ngoro cia andũ ciyũrĩte ũũru, na ũgũrũki ũkaagĩa ngoro- inĩ ciao rĩrĩa marĩ muoyo, na thuutha-inĩ magakua.","This is an evil in all that is done under the sun, that there is one event to all. Yes also, the heart of the sons of men is full of evil, and madness is in their heart while they live, and after that they go to the dead."
Ecclesiastes 9:4,"Mũndũ ũrĩa wothe ũrĩ gatagatĩ ka arĩa marĩ muoyo arĩ na kĩĩrĩgĩrĩro; na rĩrĩ, nĩ kaba ngui ĩrĩ muoyo gũkĩra mũrũũthi mũkuũ!",For to him who is joined with all the living there is hope; for a living dog is better than a dead lion.
Ecclesiastes 9:5,"Nĩ ũndũ andũ arĩa marĩ muoyo nĩmooĩ nĩmagakua, no arĩa makuĩte matirĩ ũndũ mooĩ; na matirĩ kĩheo kĩngĩ metereire, o na matiririkanagwo, nĩmariganĩire.","For the living know that they will die, but the dead don’t know anything, neither do they have any more a reward; for their memory is forgotten."
Ecclesiastes 9:6,"Wendani wao, na rũmena rwao, o na ũiru wao nĩithirĩte biũ; na gũtirĩ hĩndĩ ĩngĩ magaacooka kũgĩa na handũ maũndũ-inĩ marĩa mothe mekagwo gũkũ thĩ kwaraga riũa.","Also their love, their hatred, and their envy has perished long ago; neither do they any longer have a portion forever in anything that is done under the sun."
Ecclesiastes 9:7,"Thiĩ, ũrĩe irio ciaku ũkenete, na ũnyue ndibei yaku ũcanjamũkĩte ngoro, nĩgũkorwo ihinda rĩĩrĩ nĩrĩo Ngai etĩkĩrĩte wĩra waku.","Go your way—eat your bread with joy, and drink your wine with a merry heart; for God has already accepted your works."
Ecclesiastes 9:8,"Wĩhumbage nguo cia rangi mwerũ hĩndĩ ciothe, na wĩhakage maguta mũtwe hĩndĩ yothe.*","Let your garments be always white, and don’t let your head lack oil."
Ecclesiastes 9:9,"Tũũranagiai na gĩkeno na mũtumia ũcio waku wendeete, matukũ mothe ma muoyo ũyũ wa tũhũ marĩa Ngai akũheete gũkũ thĩ kwaraga riũa, o matukũ macio maku mothe ma tũhũ. Nĩ ũndũ rĩĩrĩ nĩrĩo igai rĩaku mũtũũrĩre-inĩ waku, o na gwĩtungumania-inĩ gwaku ũrĩ gũkũ thĩ kwaraga riũa.","Live joyfully with the wife whom you love all the days of your life of vanity, which he has given you under the sun, all your days of vanity, for that is your portion in life, and in your labor in which you labor under the sun."
Ecclesiastes 9:10,"Ũndũ ũrĩa wothe ũngĩona wa gwĩka na guoko gwaku-rĩ, wĩke na hinya waku wothe, tondũ mbĩrĩra-inĩ kũrĩa ũrorete, gũtirĩ kũruta wĩra kana gwĩciiria, kana kũmenya maũndũ, o na kana ũũgĩ.","Whatever your hand finds to do, do it with your might; for there is no work, nor plan, nor knowledge, nor wisdom, in Sheol,† where you are going."
